sid,external_id,class_label,label_positive,weight,cluster,primary_freq,amp,truth_period_days,freq_scorable,arm,scenario,template_k,pool_index,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,null_serial,control_campaign_id,shard_sha256,median_exp_per_night,wg_contrasts,template_status,baseline_days,n_exp_zg,n_exp_zr,best_pass,best_status,best_frequency_per_day,low_available,high_available,low_status,low_frequency_per_day,low_match,low_match_primary,low_eligible,high_status,high_frequency_per_day,high_match,high_match_primary,high_eligible,best_candidate_matches_any_mode,best_candidate_matches_dominant,any_top_peak_matches_any_mode,eligible_any_pass,census_variable,census_g_nightly,prov_valid,platform_boundary_sensitive,platform_boundary_fields
9200084456651230000,TIC 8445665,arm_B,True,1.0,8445665,106.30444411634431,18.2,0.009406944444444443,True,B,ladder_g2r3,1,257,1.7,0.9,0,1.0,False,,,0,120.0,1,-1,9500000000000000257,0a8d0fefe9a751c6075df38325b11b34f1d004428d43d07b203484de054d6996,2.0,60,not_detected,2021.6523367785849,99,129,low,confirmed,13.924204220422807,True,True,confirmed,13.924204220422807,unmatched,unmatched,False,not_detected,498.6931421102719,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200084456651310000,TIC 8445665,arm_B,True,1.0,8445665,106.30444411634431,18.2,0.009406944444444443,True,B,ladder_g3r1,1,257,2.1,0.7,0,1.0,False,,,0,120.0,1,-1,9500000000000000257,0145749af540cfd0f38ca80fb6eafdd0b746cbe44d296847ede96466d15bad93,2.0,60,not_detected,2021.6523367785849,99,129,low,confirmed,13.924204220422807,True,True,confirmed,13.924204220422807,unmatched,unmatched,False,not_detected,252.53444758766204,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200084456651320000,TIC 8445665,arm_B,True,1.0,8445665,106.30444411634431,18.2,0.009406944444444443,True,B,ladder_g3r2,1,257,2.1,0.8,0,1.0,False,,,0,120.0,1,-1,9500000000000000257,f990ead8b20258edb2e8164c91e9191eadf2195e4ad55d61102f80111396a4e9,2.0,60,not_detected,2021.6523367785849,99,129,low,confirmed,13.924204220422807,True,True,confirmed,13.924204220422807,unmatched,unmatched,False,not_detected,252.53444758766204,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200084456651330000,TIC 8445665,arm_B,True,1.0,8445665,106.30444411634431,18.2,0.009406944444444443,True,B,ladder_g3r3,1,257,2.1,0.9,0,1.0,False,,,0,120.0,1,-1,9500000000000000257,9b8c71278c98c7e3144cd61388f7fd081373d66ee0b8b4bc73a7bb87cec05e10,2.0,60,not_detected,2021.6523367785849,99,129,low,confirmed,13.924204220422807,True,True,confirmed,13.924204220422807,unmatched,unmatched,False,not_detected,498.6931421102719,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200084456651221000,TIC 8445665,arm_B,True,1.0,8445665,106.30444411634431,18.2,0.009406944444444443,True,B,phase_1,1,257,1.7,0.8,1,1.0,False,,,0,120.0,1,-1,9500000000000000257,87cb3d93f0758e735ac99aad1c07c387779ca185cd35d0b52d4fd917fd858762,2.0,60,not_detected,2021.6523367785849,99,129,low,confirmed,21.0341804208333,True,True,confirmed,21.0341804208333,unmatched,unmatched,False,not_detected,262.3626953227107,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200084456651222000,TIC 8445665,arm_B,True,1.0,8445665,106.30444411634431,18.2,0.009406944444444443,True,B,phase_2,1,257,1.7,0.8,2,1.0,False,,,0,120.0,1,-1,9500000000000000257,67f5a086d2087e77f73bbb22a39b4f9f0175cae7edffd658e8197013aec537be,2.0,60,not_detected,2021.6523367785849,99,129,low,confirmed,18.108553747839338,True,True,confirmed,18.108553747839338,unmatched,unmatched,False,not_detected,493.3888176203908,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200084456651220100,TIC 8445665,arm_B,True,1.0,8445665,106.30444411634431,18.2,0.009406944444444443,True,B,ampscale_0.7,1,257,1.7,0.8,0,0.7,False,,,0,120.0,1,-1,9500000000000000257,b845dd534d3a3d1bddc3664107589d6e8c1e39e3de88d51ffa653f12a63288b6,2.0,60,not_detected,2021.6523367785849,99,129,low,confirmed,13.924204220422807,True,True,confirmed,13.924204220422807,unmatched,unmatched,False,not_detected,416.25908707113774,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200084456651220200,TIC 8445665,arm_B,True,1.0,8445665,106.30444411634431,18.2,0.009406944444444443,True,B,ampscale_1.3,1,257,1.7,0.8,0,1.3,False,,,0,120.0,1,-1,9500000000000000257,e7e0835fede1b9b8b4da560b65b04fa69dcd3d82e596222b0015a39ea9242034,2.0,60,not_detected,2021.6523367785849,99,129,low,confirmed,13.924204220422807,True,True,confirmed,13.924204220422807,unmatched,unmatched,False,not_detected,252.53444758766204,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200084456651220300,TIC 8445665,arm_B,True,1.0,8445665,135.37651593494405,15.05,0.007386805555555556,True,B,dropout,1,257,1.7,0.8,0,1.0,True,812.76,,0,120.0,1,-1,9500000000000000257,a05d59ee26ed1a804c29e655fa2a273e594538b626e979dad1361bf5190eecc4,2.0,60,not_detected,2021.6523367785849,99,129,low,confirmed,13.924204220422807,True,True,confirmed,13.924204220422807,unmatched,unmatched,False,not_detected,499.9448904717297,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200337175650220000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,nominal,0,610,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000610,6b118d1bb932973d0dec570889ec4eb5cada4452e290d40e58c0bf4e46d20b13,1.0,8,not_detected,2665.68154164264,95,58,low,not_detected,27.760442815085703,True,True,not_detected,27.760442815085703,unmatched,unmatched,False,not_detected,91.02687369395933,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
