oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
309108100019052,45213527,2458206.63632514,58206.1352778,16.55056,0.0164818112,0,zg,105.5960424,-17.825263499999998,1.68499994,-0.0560000017,20180329135266,309,0x8,0x1,19.7299995,26.2042618,0.0285928473,-0.1211394,1.36094313e-05,30,1.60300004,1
309108100019052,45215068,2458206.651729092,58206.150682899999,16.5382175,0.0164138936,0,zg,105.59604210000001,-17.825258099999999,1.48000002,-0.0419999994,20180329150671,309,0x8,0x1,19.6399994,26.1968498,0.0284178481,-0.104342341,1.32102796e-05,30,1.64900005,1
309108100019052,63252487,2458387.0237208176,58386.5248727,16.5848198,0.0166743249,0,zg,105.5960302,-17.8252807,0.648000002,0.00700000022,20180925524861,309,0x8,0x1,19.2199993,26.1590767,0.0379948169,-0.090302445,2.51384736e-05,30,1.926,1
309108100019052,63649971,2458390.9988497901,58390.499710600001,16.5458717,0.0164559204,0,zg,105.5960414,-17.825275699999999,0.42899999,-0.00100000005,20180929499711,309,0x8,0x1,19.7800007,26.1081734,0.0272345152,-0.0677679777,1.27890553e-05,30,2.08699989,1
309108100019052,67150291,2458426.0046711988,58425.502916700003,16.3756371,0.0155859208,0,zg,105.59606719999999,-17.8253047,1.028,0.0489999987,20181103502894,309,0x8,0x1,19.9699993,26.2496376,0.0376410447,-0.0890260115,2.44289804e-05,30,1.60500002,1
309108100019052,67343402,2458427.9359183558,58427.434027800002,16.4255524,0.0158274192,0,zg,105.5960302,-17.825301199999998,0.827000022,-0.00899999961,20181105434028,309,0x8,0x1,20.3500004,25.7126923,0.0215995163,-0.0831825137,7.93227264e-06,30,1.80200005,1
309108100019052,67543922,2458429.9412542898,58429.439224499998,16.344574,0.0154409958,0,zg,105.5960413,-17.8252861,0.644999981,0.0450000018,20181107439224,309,0x8,0x1,21.2999992,26.1982269,0.0167782176,-0.0577379838,4.8142233e-06,30,1.73899996,1
309108100019052,67643711,2458430.93921634,58430.437118100002,16.5298176,0.016368093,0,zg,105.5960278,-17.8253001,0.843999982,-0.0149999997,20181108437106,309,0x8,0x1,21.2099991,26.1813011,0.0156512074,-0.0237516444,4.07390417e-06,30,1.73599994,1
309108100019052,67743846,2458431.9406269365,58431.438460600002,16.5581207,0.0165237933,0,zg,105.59602940000001,-17.8253044,1.15900004,-0.00800000038,20181109438380,309,0x8,0x1,20.2099991,26.1117821,0.0237834342,-0.0555936247,9.64500214e-06,30,1.71599996,1
309108100019052,67843821,2458432.9404513133,58432.4382176,16.5122032,0.0162731726,0,zg,105.59604179999999,-17.825262599999999,0.995000005,-0.0179999992,20181110438171,309,0x8,0x1,20.8400002,26.2235947,0.0212786011,-0.0871756747,7.8662888e-06,30,1.70500004,1
309108100019052,68043619,2458434.9385585403,58434.436192100002,16.2883129,0.015188545,0,zg,105.5960417,-17.825278900000001,1.29100001,0.0540000014,20181112436192,309,0x8,0x1,19.6399994,26.2309284,0.0344930142,-0.0599076636,2.07305457e-05,30,1.69099998,1
309108100019052,68345068,2458437.9532444426,58437.450682900002,16.5662766,0.0165693928,0,zg,105.5960199,-17.825331800000001,0.897000015,-0.00100000005,20181115450671,309,0x8,0x1,20.1399994,26.2150822,0.0342212394,-0.0422151014,2.00819668e-05,30,1.625,1
