oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
644111100001451,48050230,2458234.9995708056,58234.502303200003,16.3795052,0.0120536722,0,zg,330.69894119999998,27.836481899999999,0.407000005,0.0410000011,20180426502292,644,0xb,0x1,20.5100002,26.1837673,0.0316926688,-0.03039,9.73075566e-06,30,1.43099999,1
644111100001451,50044450,2458254.9431251534,58254.444502300001,16.386322,0.0120744742,0,zg,330.69894199999999,27.8364884,0.467999995,-0.0170000009,20180516444421,644,0xb,0x1,21.4500008,26.2746048,0.0217146333,-0.0645082891,4.45165506e-06,30,1.45700002,1
644111100001451,50746548,2458261.9646367813,58261.465486100002,16.390604,0.0120876106,0,zg,330.6989671,27.8365142,0.513999999,0.0149999997,20180523465475,644,0xb,0x1,21.3600006,26.2563705,0.0238711275,-0.0211978331,5.37353435e-06,30,1.21500003,1
644111100001451,51248326,2458266.9828008637,58266.483263900001,16.3762417,0.0120437602,0,zg,330.69894670000002,27.836512500000001,0.852999985,0.0799999982,20180528483252,644,0xb,0x1,20.0300007,26.305645,0.0402659066,-0.0200100131,1.80552088e-05,30,1.10500002,1
644111100001451,51546716,2458269.9669333617,58269.467164399997,16.3883018,0.0120805409,0,zg,330.69895009999999,27.836494200000001,0.400000006,0.00200000009,20180531467095,644,0xb,0x1,20.0699997,26.2496471,0.0381257571,-0.0420468822,1.66915943e-05,30,1.12800002,1
644111100001451,51842422,2458272.9242243823,58272.424224499999,16.37784,0.0120486105,0,zg,330.69895229999997,27.8364905,0.745999992,-0.0149999997,20180603424213,644,0xb,0x1,20.6900005,26.2928238,0.0303535443,-0.0548978783,9.13333315e-06,30,1.26900005,1
644111100001451,51947553,2458273.975614565,58273.4755324,16.4007111,0.0121188341,0,zg,330.69896840000001,27.8364935,0.393000007,0,20180604475521,644,0xb,0x1,20.7800007,26.3310604,0.0272812918,-0.0359664671,7.21704919e-06,30,1.07700002,3
644111100001451,52044262,2458274.9427851439,58274.442627299999,16.3896122,0.0120845633,0,zg,330.69894540000001,27.836490399999999,0.713,-0.0500000007,20180605442604,644,0xb,0x1,20.9599991,26.3220234,0.0274049062,-0.0721408054,7.32214767e-06,30,1.16400003,3
644111100001451,52241238,2458276.9126963094,58276.412384299998,16.3752308,0.0120406961,0,zg,330.6989256,27.836479000000001,0.855000019,-0.00400000019,20180607412326,644,0xb,0x1,21.0100002,26.297451,0.0247433614,-0.0613953061,5.8284013e-06,30,1.27400005,3
644111100001451,52344575,2458277.9461451801,58277.445752300002,16.3857269,0.0120726526,0,zg,330.69893880000001,27.8364859,0.991999984,-0.0520000011,20180608445741,644,0xb,0x1,21.3700008,26.2694836,0.023026187,-0.0684190616,4.98531517e-06,30,1.12699997,3
644111100001451,52442883,2458278.9293007273,58278.428830999997,16.3954887,0.0121026635,0,zg,330.69894649999998,27.8365106,0.509000003,0.0209999997,20180609428819,644,0xb,0x1,21.5499992,26.3093414,0.0211023353,-0.054117389,4.19989237e-06,30,1.176,1
644111100001451,52442976,2458278.9302383014,58278.429768499998,16.3958874,0.0121038929,0,zg,330.69895400000001,27.836490300000001,0.400000006,0.00999999978,20180609429745,644,0xb,0x1,21.4799995,26.3167419,0.0220038258,-0.0597167872,4.57815713e-06,30,1.17200005,3
644111100001451,52545873,2458279.9592885831,58279.458738399997,16.360363,0.0119959777,0,zg,330.69895910000002,27.836494299999998,0.666999996,0.0179999992,20180610458681,644,0xb,0x1,21.3899994,26.3378849,0.0227597859,-0.050836537,4.83324357e-06,30,1.079,3
644111100001451,52644180,2458280.9424324557,58280.441805599999,16.3422146,0.0119422516,0,zg,330.69895880000001,27.836484899999999,0.432999998,0.0340000018,20180611441782,644,0xb,0x1,21.7900009,26.3414974,0.0206797253,-0.0656348318,4.10254688e-06,30,1.11399996,3
644111100001451,52742744,2458281.9281457085,58281.427442100001,16.3806572,0.0120571768,0,zg,330.69894319999997,27.836484800000001,0.400000006,-0.00300000003,20180612427419,644,0xb,0x1,21.8500004,26.3427258,0.0209334902,-0.0651503205,4.16472903e-06,30,1.15100002,3
644111100001451,52742836,2458281.9290717817,58281.428368100002,16.3914185,0.0120901177,0,zg,330.69893389999999,27.836484599999999,0.785000026,-0.0560000017,20180612428356,644,0xb,0x1,21.7399998,26.3435135,0.0205149204,-0.0595645159,3.97852591e-06,30,1.148,1
644111100001451,52843268,2458282.933466949,58282.432685200001,16.3965378,0.0121059064,0,zg,330.6989504,27.836494800000001,0.479999989,-0.0209999997,20180613432674,644,0xb,0x1,21.5499992,26.1485081,0.0224230792,-0.0402959101,4.73705632e-06,30,1.125,3
644111100001451,52945774,2458283.95860436,58283.4577431,16.3781586,0.0120495781,0,zg,330.6989509,27.836492199999999,0.268999994,0.0120000001,20180614457732,644,0xb,0x1,21.5599995,26.333519,0.0206145421,-0.043953374,4.06676963e-06,30,1.05799997,3
644111100001451,53342490,2458287.9260741407,58287.424907400004,16.3844204,0.0120686572,0,zg,330.69894399999998,27.8364847,0.629999995,-0.0199999996,20180618424884,644,0xb,0x1,21.3799992,26.3453999,0.0241465177,-0.0664752573,5.58197735e-06,30,1.10800004,1
644111100001451,53644172,2458290.9431206053,58290.4417245,16.3904648,0.0120871849,0,zg,330.69894090000003,27.836509499999998,1.01100004,0.00800000038,20180621441713,644,0xb,0x1,21.6900005,26.3420467,0.0218443274,-0.0541547313,4.48138553e-06,30,1.05299997,1
644111100001451,53944155,2458293.9431719081,58293.441550900003,16.3530521,0.0119742248,0,zg,330.6989562,27.836476300000001,0.879000008,0.0759999976,20180624441539,644,0xb,0x1,22.0400009,26.3572426,0.0204565022,-0.0681910142,3.96607356e-06,30,1.04100001,1
644111100001451,54247626,2458296.9781063711,58296.476261600001,16.3769169,0.01204581,0,zg,330.69895179999997,27.836488899999999,0.589999974,0.00800000038,20180627476238,644,0xb,0x1,20.4300003,26.3303986,0.0316693,-0.0392550342,9.78243497e-06,30,1.00899994,1
644111100001451,54545995,2458299.9620142542,58299.459953700003,16.4389839,0.0122398408,0,zg,330.69898160000002,27.836522299999999,1.04299998,-0.074000001,20180630459954,644,0xb,0x1,20.0799999,26.2916393,0.0375572965,-0.0107546933,1.58455186e-05,30,1.00999999,1
644111100001451,54842175,2458302.9240294215,58302.421759299999,16.3910179,0.0120888855,0,zg,330.69897079999998,27.836525300000002,0.485000014,0.00300000003,20180703421736,644,0xb,0x1,20.5900002,26.3019524,0.030742025,-0.0256003495,9.18659771e-06,30,1.03400004,1
644111100001451,55147627,2458305.9787539919,58305.476273100001,16.3786697,0.0120511316,0,zg,330.69895350000002,27.836497999999999,0.601000011,0.0250000004,20180706476262,644,0xb,0x1,20.9400005,26.2830582,0.0246718302,-0.0463002101,5.81590757e-06,30,1.01600003,1
644111100001451,55735642,2458311.8592927917,58311.356423600002,16.343708,0.0119466381,0,zg,330.69897580000003,27.8364963,0.725000024,0.0610000007,20180712356308,644,0xb,0x1,21.7199993,26.061924,0.0231229197,-0.0414846577,4.98794907e-06,30,1.11800003,1
644111100001451,56644374,2458320.9471661882,58320.443749999999,16.3922501,0.0120926751,0,zg,330.69898490000003,27.836560899999998,1.49399996,-0.0209999997,20180721443646,644,0xb,0x1,20.9099998,26.0387115,0.0291260481,-0.0147866812,8.083176e-06,30,1.02400005,1
644111100001451,57247660,2458326.9803470261,58326.476608800003,16.4360085,0.0122302733,0,zg,330.69897630000003,27.836493900000001,0.449999988,-0.00800000038,20180727476597,644,0xb,0x1,20.1299992,26.2785378,0.0363930352,-0.0155364489,1.43550942e-05,30,1.11399996,1
644111100001451,57541898,2458329.9228637731,58329.418981499999,16.379715,0.0120543102,0,zg,330.69897559999998,27.836490300000001,0.934000015,0.0860000029,20180730418912,644,0xb,0x1,20.3299999,26.2691402,0.0330452211,-0.0335044414,1.12459893e-05,30,1.02400005,1
644111100001451,57844487,2458332.9488936621,58332.444872699998,16.3768139,0.0120454952,0,zg,330.698936,27.836521600000001,0.824000001,0.0520000011,20180802444803,644,0xb,0x1,20.3400002,26.1898842,0.0379303396,-0.00980562624,1.44622009e-05,30,1.07599998,1
644111100001451,58439699,2458338.9012552067,58338.396990699999,16.4004478,0.0121180173,0,zg,330.69897300000002,27.836531900000001,1.21200001,-0.0170000009,20180808396458,644,0xb,0x1,21.3899994,26.289217,0.0229566433,-0.0221136939,5.02070225e-06,30,1.02699995,1
644111100001451,58840247,2458342.9068822605,58342.402476900003,16.369627,0.0120237703,0,zg,330.69895350000002,27.836525999999999,0.312999994,0.0419999994,20180812402477,644,0xb,0x1,21.3700008,26.1950626,0.0250266474,-0.0249242708,5.89078127e-06,30,1.04799998,1
644111100001451,59435732,2458348.8619051147,58348.357326400001,16.4153442,0.0121645769,0,zg,330.6989653,27.836518699999999,0.583999991,0.0549999997,20180818357326,644,0xb,0x1,21.5400009,26.2796535,0.0228081401,-0.0328675285,4.85413784e-06,30,1.01699996,1
644111100001451,59740664,2458351.9112937814,58351.406643499999,16.3661022,0.0120131662,0,zg,330.69896249999999,27.836491800000001,0.497000009,0.0500000007,20180821406632,644,0xb,0x1,21.9400005,26.2853088,0.0211176556,-0.0467941388,4.1539497e-06,30,1.11099994,1
644111100001451,60636045,2458360.8652427099,58360.360451400004,16.3878193,0.0120790601,0,zg,330.6989767,27.836545399999999,0.603999972,0,20180830360440,644,0xb,0x1,20.0300007,26.3511677,0.0374803022,-0.0247670077,1.52916436e-05,30,1.05799997,1
644111100001451,60929885,2458363.8036688715,58363.298854200002,16.4149094,0.0121632069,0,zg,330.69893239999999,27.836537100000001,0.871999979,0.0280000009,20180902298854,644,0xb,0x1,20.7000008,26.3183918,0.0283324663,-0.0279662274,7.48628827e-06,30,1.00800002,1
644111100001451,61225508,2458366.7599075302,58366.255081000003,16.3899384,0.0120855663,0,zg,330.6989653,27.836478100000001,0.361999989,0.0240000002,20180905255023,644,0xb,0x1,22.0599995,26.353241,0.0208362844,-0.0645471364,4.0786199e-06,30,1.02400005,1
644111100001451,61531335,2458369.8181829122,58369.313356500003,16.3791904,0.0120527158,0,zg,330.69898869999997,27.836497099999999,0.968999982,0.0909999982,20180908313032,644,0xb,0x1,21.8400002,26.3265629,0.02137498,-0.0531084724,4.32151273e-06,30,1.02600002,1
644111100001451,61827430,2458372.7791198427,58372.274305600004,16.3857708,0.0120727867,0,zg,330.69896410000001,27.836504900000001,0.848999977,0.0280000009,20180911274271,644,0xb,0x1,21.6800003,26.3649101,0.0192603078,-0.0467180833,3.48201775e-06,30,1.00800002,1
644111100001451,62129377,2458375.7985627195,58375.293773099998,16.4107819,0.0121502466,0,zg,330.69894390000002,27.836498500000001,0.601000011,0.0579999983,20180914293773,644,0xb,0x1,21.7800007,26.3523006,0.0211013369,-0.0476845466,4.17228102e-06,30,1.02199996,1
644111100001451,62429899,2458378.803746046,58378.298993099997,16.3634834,0.0120053124,0,zg,330.69897229999998,27.836495500000002,0.529999971,0.00400000019,20180917298993,644,0xb,0x1,21.7900009,26.35075,0.0223463271,-0.0545311607,4.70378336e-06,30,1.03799999,1
644111100001451,62823137,2458382.7360641155,58382.231377299999,16.3665543,0.0120145241,0,zg,330.69895589999999,27.8364783,0.455000013,0.0149999997,20180921231366,644,0xb,0x1,20.9099998,26.3208485,0.0260511059,-0.0421865322,6.21809204e-06,30,1.00999999,1
