oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
540113100049742,45151079,2458206.009136349,58205.5107986,15.4280205,0.0209423695,0,zg,295.35413899999998,15.3818155,0.901000023,-0.023,20180328510787,540,0xd,0x1,20.5599995,26.1528969,0.02221963,-0.0729521438,9.04031458e-06,30,1.34000003,1
540113100049742,45153071,2458206.0290568233,58205.530717599999,16.9783745,0.0247473083,0,zg,295.35415410000002,15.381816499999999,1.02199996,-0.0160000008,20180328530706,540,0xd,0x1,19.6299992,26.1518784,0.0285247732,-0.0718370602,1.50459136e-05,30,1.24100006,1
540113100049742,45248578,2458206.9841964501,58206.485786999998,15.4091377,0.0209407769,0,zg,295.3541252,15.3818348,1.42900002,-0.064000003,20180329485775,540,0xd,0x1,19.8600006,26.1523247,0.0245171878,-0.0676369071,1.06988291e-05,30,1.49699998,1
540113100049742,45252828,2458207.0266996226,58206.528287000001,16.3875465,0.0221698452,0,zg,295.35414109999999,15.381825299999999,0.694000006,-0.0359999985,20180329528275,540,0xd,0x1,20.1200008,26.1472054,0.02272618,-0.0687308908,9.52431947e-06,30,1.24000001,1
540113100049742,45350652,2458208.0050128852,58207.506527799997,15.9024906,0.0212253239,0,zg,295.3541227,15.3818348,0.809000015,-0.0189999994,20180330506505,540,0xd,0x1,19.8400002,26.1647186,0.0257025287,-0.0509862304,1.20597888e-05,30,1.33299994,1
540113100049742,45548939,2458209.988031521,58209.489398099999,17.0817776,0.0254241619,0,zg,295.3541391,15.381824699999999,0.623000026,-0.0140000004,20180401489352,540,0xd,0x1,19.6499996,26.1294117,0.0280220769,-0.0416813679,1.4135926e-05,30,1.40699995,1
540113100049742,45651091,2458211.0096249757,58210.510914400002,15.6245918,0.020999182,0,zg,295.35413840000001,15.381815400000001,0.280999988,0.0130000003,20180402510903,540,0xd,0x1,19.8299999,26.1786766,0.0264602229,-0.0544153154,1.26200102e-05,30,1.26800001,1
540113100049742,45748506,2458211.9838539371,58211.485069399998,15.9171352,0.0212427229,0,zg,295.3541452,15.3818392,0.51700002,0.00400000019,20180403485046,540,0xd,0x1,19.1499996,26.0818958,0.0367199332,-0.0455092527,2.41706184e-05,30,1.39900005,1
540113100049742,47649925,2458230.999540397,58230.499259299999,16.8783302,0.0241657123,0,zg,295.35414530000003,15.3818015,0.509000003,-0.0120000001,20180422499248,540,0xd,0x1,20.3600006,26.0046787,0.0222640391,-0.0767318904,9.28226655e-06,30,1.12800002,1
540113100049742,47743917,2458231.9395342483,58231.439178200002,15.9003429,0.021222828,0,zg,295.3541371,15.3818041,0.340000004,0.00899999961,20180423439167,540,0xd,0x1,20.6100006,26.1617641,0.022634225,-0.0674070567,9.37541063e-06,30,1.34399998,1
540113100049742,47748157,2458231.9819335593,58231.481574099998,17.1583481,0.0259791426,0,zg,295.3541381,15.381830600000001,1.33700001,-0.00499999989,20180423481562,540,0xd,0x1,20.8700008,26.1977825,0.0224418696,-0.0667847842,9.17810303e-06,30,1.16499996,1
540113100049742,48043979,2458234.9403866995,58234.439791700002,15.7624788,0.021087829,0,zg,295.35413679999999,15.3818135,1.04900002,-0.0500000007,20180426439676,540,0xd,0x1,19.7999992,25.9130878,0.0267611463,-0.0577064864,1.30407316e-05,30,1.296,1
