oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
390101300000271,50946069,2458263.96197607,58263.460694399997,16.5076141,0.0144989034,0,zg,324.98926,-12.763892500000001,1.023,-0.0240000002,20180525460683,390,0x1,0x3,21.0400009,26.0440998,0.0332081094,-0.00741877127,1.29406199e-05,30,1.63699996,1
390101300000271,51346046,2458267.962127611,58267.460463000003,16.5198669,0.0145483389,0,zg,324.98926779999999,-12.7639253,0.984000027,-0.00100000005,20180529460405,390,0x1,0x3,19.5400009,26.0542641,0.0440286733,-0.0112721706,5.76585371e-05,30,1.56799996,1
390101300000271,51646228,2458270.964227763,58270.4622801,16.5796547,0.014799051,0,zg,324.9892648,-12.763900899999999,1.079,0.0109999999,20180601462268,390,0x1,0x3,19.6299992,26.0014324,0.0407552086,-0.0160152595,4.50718398e-05,30,1.51600003,1
390101300000271,52146033,2458275.9627442718,58275.460335600001,16.5382347,0.0146236708,0,zg,324.98925800000001,-12.763903000000001,0.36500001,0.00400000019,20180606460324,390,0x1,0x3,20.4899998,26.0966301,0.0358755887,-0.0564785376,2.01979601e-05,30,1.46599996,1
390101300000271,52441821,2458278.9208919327,58278.418217600003,16.571125,0.0147622973,0,zg,324.9892557,-12.7639095,1.27400005,-0.00400000019,20180609418206,390,0x1,0x3,21.3600006,26.0247173,0.029431548,-0.0463127643,9.86090163e-06,30,1.65100002,1
390101300000271,53341836,2458287.9218101823,58287.418368099999,16.5101242,0.0145089757,0,zg,324.9892572,-12.763925199999999,0.797999978,-0.00400000019,20180618418356,390,0x1,0x3,20.8099995,26.0875721,0.0339467935,-0.0306417886,1.48650479e-05,30,1.50699997,1
390101300000271,53643846,2458290.9421442798,58290.438460600002,16.6153793,0.0149566112,0,zg,324.98928569999998,-12.763919,0.423999995,-0.00600000005,20180621438079,390,0x1,0x3,21.3199997,26.1046124,0.0289791748,-0.0370279588,9.57443172e-06,30,1.41400003,1
390101300000271,53943822,2458293.9421438575,58293.438229200001,16.5019302,0.0144761894,0,zg,324.9892658,-12.7639119,0.809000015,-0.0160000008,20180624438113,390,0x1,0x3,21.4500008,26.1125908,0.0261768345,-0.0343154669,7.79730726e-06,30,1.39900005,1
390101300000271,55045582,2458304.9604994645,58304.455821800002,16.5883369,0.0148367966,0,zg,324.98926619999997,-12.763924899999999,0.675999999,0.0299999993,20180705455752,390,0x1,0x3,20.9799995,26.1028614,0.0324902572,-0.0513875186,1.28909105e-05,30,1.39400005,1
390101300000271,55344306,2458307.9479263048,58307.443067100001,16.619957,0.0149772326,0,zg,324.98926510000001,-12.763923800000001,1.66400003,0.00200000009,20180708443021,390,0x1,0x3,21.3600006,25.9579601,0.028080795,-0.041182857,9.0124995e-06,30,1.38800001,1
390101300000271,55735491,2458311.8599980618,58311.354918999998,16.6040211,0.0149058728,0,zg,324.98927809999998,-12.763938100000001,0.930000007,0.064000003,20180712354676,390,0x1,0x3,21.4300003,25.6854382,0.0287143569,-0.0312427953,9.4487832e-06,30,1.505,1
390101300000271,56037881,2458314.8840539288,58314.378819400001,16.5325775,0.0146003105,0,zg,324.9893204,-12.763881700000001,0.736999989,0.0329999998,20180715378808,390,0x1,0x3,20.8999996,25.9089775,0.0362397917,-0.0041157594,1.58796756e-05,30,1.40799999,1
390101300000271,56339619,2458317.9015686708,58317.396192100001,16.5009823,0.0144724092,0,zg,324.9892845,-12.763899,1.23500001,-0.0120000001,20180718396181,390,0x1,0x3,20.75,25.7878132,0.0429023169,-0.00936916471,2.34931413e-05,30,1.38499999,1
390101300000271,56641803,2458320.9235377717,58320.418032399997,16.5939083,0.0148611991,0,zg,324.98928899999999,-12.763904999999999,2.65700006,-0.0930000022,20180721418021,390,0x1,0x3,21.0100002,25.8787956,0.0313481577,-0.000308102026,1.22767005e-05,30,1.40699995,1
390101300000271,56939824,2458323.9038596414,58323.3982407,16.5515194,0.0146790827,0,zg,324.98938070000003,-12.763874299999999,1.44599998,-0.0170000009,20180724398229,390,0x1,0x3,19.9799995,26.0760612,0.041792728,0.0015810848,3.74366318e-05,30,1.39199996,1
390101300000271,57644069,2458330.9465271947,58330.4406944,16.5952721,0.014867194,0,zg,324.98928699999999,-12.7639183,0.978999972,-0.0250000004,20180731440694,390,0x1,0x3,19.3600006,25.9604874,0.0449832566,-0.0330686383,7.11069806e-05,30,1.59300005,1
390101300000271,57930957,2458333.8154692431,58333.309571799997,16.5300255,0.0145898229,0,zg,324.98930230000002,-12.7638993,1.12100005,-0.0179999992,20180803309537,390,0x1,0x3,20.2800007,25.9403324,0.0389451236,0.000421757344,2.50260637e-05,30,1.45599997,1
390101300000271,58231567,2458336.8216222036,58336.315671299999,16.5778141,0.0147910938,0,zg,324.98930760000002,-12.7638894,1.96800005,0.0299999993,20180806315637,390,0x1,0x3,20.6599998,26.1112099,0.0354708321,-0.00088613038,1.68955266e-05,30,1.421,1
390101300000271,58939615,2458343.9021753459,58343.396157399999,16.5814838,0.0148069728,0,zg,324.98927079999999,-12.7639155,0.523000002,0.0439999998,20180813396146,390,0x1,0x3,21.3400002,25.9923935,0.028792873,-0.0333198346,9.64053015e-06,30,1.54999995,1
390101300000271,59335075,2458347.8567713089,58347.350752300001,16.606781,0.0149181439,0,zg,324.989285,-12.763929600000001,1.421,-0.0320000015,20180817350660,390,0x1,0x3,21.1800003,25.9495392,0.0303407032,-0.0221084822,1.07618725e-05,30,1.42999995,1
