oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1342108400003276,63039579,2458384.9004253075,58384.395798600002,17.7356262,0.026785586,0,zg,37.321441100000001,-15.064255899999999,1.15999997,-0.118000001,20180923395787,1342,0x8,0x4,20.0400009,26.0874596,0.0367406756,-0.0336680673,7.97045359e-05,30,1.5,2
1342108400003276,63641045,2458390.9153043707,58390.410451399999,17.6630516,0.025664648,0,zg,37.321431799999999,-15.064233700000001,0.286000013,-0.0140000004,20180929410451,1342,0x8,0x4,20.5599995,26.1734753,0.0385474451,-0.0625839308,6.37593257e-05,30,1.45899999,2
1342108400003276,68926880,2458443.77337567,58443.2688079,17.6681519,0.0257409289,0,zg,37.321451099999997,-15.064244199999999,0.866999984,0.00600000005,20181121268808,1342,0x8,0x4,20.0499992,26.1572647,0.0411059074,-0.0624420084,0.000101475824,30,1.48699999,2
1342108400003276,99246966,2458746.9741521198,58746.4696644,17.6783943,0.0258952472,0,zg,37.321466000000001,-15.064224299999999,0.903999984,-0.0500000007,20190920469664,1342,0x8,0x4,20.4200001,26.0781593,0.0368534513,-0.0760440156,6.35221149e-05,30,1.48899996,2
1342108400003276,99247011,2458746.9746034406,58746.470115700002,17.6981659,0.0261974093,0,zg,37.321461900000003,-15.0642353,0.598999977,-0.0340000018,20190920470116,1342,0x8,0x4,20.5499992,26.0670395,0.0382770859,-0.065995574,6.02032596e-05,30,1.49000001,3
1342108400003276,99547420,2458749.9788207775,58749.4742014,17.6757393,0.0258551035,0,zg,37.321451400000001,-15.064231100000001,1.21399999,-0.063000001,20190923474201,1342,0x8,0x4,20.8700008,26.0341644,0.0358741991,-0.0474655405,4.36971604e-05,30,1.523,2
1342108400003276,99547465,2458749.9792721961,58749.474652800003,17.7114773,0.0264040325,0,zg,37.321455299999997,-15.064223699999999,0.180999994,0.00700000022,20190923474653,1342,0x8,0x4,21.0300007,26.0321064,0.0349356793,-0.0513672866,4.2031832e-05,30,1.52400005,3
1342108400003276,101338828,2458767.8934359965,58767.388287000002,17.6247101,0.0251028631,0,zg,37.321446399999999,-15.064303300000001,0.354000002,-0,20191011388287,1342,0x8,0x4,19.3500004,26.0810738,0.0393455103,-0.0697856992,0.000157904913,30,1.45700002,2
1342108400003276,101338873,2458767.8938874053,58767.388738399997,17.6412277,0.0253423713,0,zg,37.321494199999997,-15.0642227,1.00600004,-0.0209999997,20191011388738,1342,0x8,0x4,19.5499992,26.0716877,0.0388238244,-0.0481882431,0.000130966873,30,1.45700002,3
1342108400003276,101444112,2458768.9462884795,58768.441122700002,17.6860046,0.0260108802,0,zg,37.321447999999997,-15.064248900000001,0.368000001,-0.0299999993,20191012441123,1342,0x8,0x4,19.7700005,26.0157318,0.0407668948,-0.0444506481,0.000123011341,30,1.59899998,2
1342108400003276,133047722,2459084.9800527664,59084.477222200003,17.7377911,0.0268202163,0,zg,37.321448199999999,-15.064242,0.739000022,-0.0160000008,20200823476944,1342,0x8,0x4,21.4799995,26.1360931,0.0308609251,-0.0980090424,3.02193675e-05,30,1.50100005,2
1342108400003276,133047769,2459084.9805274028,59084.477696800001,17.7241783,0.0266036373,0,zg,37.321434099999998,-15.0642543,1.07099998,-0.00600000005,20200823477685,1342,0x8,0x4,21.4599991,26.1453896,0.0343190283,-0.105722554,3.71328097e-05,30,1.5,3
