oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
658102100008818,45012795,2458204.6266789353,58204.127951399998,15.5078621,0.0136599336,0,zg,80.159894699999995,30.806165799999999,1.68799996,0.0189999994,20180327127917,658,0x2,0x1,19.5699997,26.3630409,0.0446747765,-0.117490649,3.23774148e-05,30,1.14499998,1
658102100008818,45015747,2458204.6562015824,58204.1574769,15.51581,0.0136739006,0,zg,80.1598556,30.806177600000002,2.75,0.0439999998,20180327157465,658,0x2,0x1,19.6000004,26.3349781,0.0450039916,-0.101433992,3.27415146e-05,30,1.26600003,1
658102100008818,45112734,2458205.6259814696,58205.127349499999,15.4746971,0.0136024645,0,zg,80.159806000000003,30.8062623,1.34899998,0.0500000007,20180328127350,658,0x2,0x1,19.2399998,26.3869171,0.0487081185,-0.103610486,5.67627321e-05,30,1.15199995,1
658102100008818,45212777,2458206.6263145874,58206.1277778,15.4870157,0.0136236576,0,zg,80.159991199999993,30.8060422,1.04700005,-0.104999997,20180329127766,658,0x2,0x1,20.25,26.3152103,0.0293366332,-0.0700103864,1.23999571e-05,30,1.16299999,1
658102100008818,45216336,2458206.6619014842,58206.163368100002,15.5397749,0.0137164835,0,zg,80.159997000000004,30.8060589,0.717000008,-0.00600000005,20180329163356,658,0x2,0x1,20.1000004,26.3021355,0.0296644215,-0.0876352414,1.28476931e-05,30,1.32799995,1
658102100008818,45219916,2458206.6992591559,58206.199166699997,15.5123549,0.01366782,0,zg,80.160004900000004,30.8060519,0.430000007,-0.00899999961,20180329199120,658,0x2,0x1,20.75,28.7546329,0.0211318247,-0.0615576766,6.62646335e-06,300,1.60599995,3
658102100008818,45312622,2458207.6246691681,58207.1262269,15.4908648,0.0136303157,0,zg,80.159955299999993,30.8060844,2.09100008,-0.0900000036,20180330125012,658,0x2,0x1,19.8099995,26.3592377,0.0395160839,-0.11149805,2.26376051e-05,30,1.16700006,1
658102100008818,45314240,2458207.6424106327,58207.142407400002,15.5254002,0.0136908572,0,zg,80.1599985,30.8060723,1.41600001,-0.0179999992,20180330142396,658,0x2,0x1,20.7900009,28.8628502,0.0209564399,-0.115439594,6.42903524e-06,300,1.23300004,3
658102100008818,45324582,2458207.7442526771,58207.245821800003,15.5449886,0.0137258423,0,zg,80.160023600000002,30.8060768,0.541999996,-0.00999999978,20180330245822,658,0x2,0x1,19.0300007,25.9994144,0.0431921855,-0.0576806031,4.20522338e-05,30,2.38899994,1
658102100008818,48015609,2458234.6522621829,58234.156099500004,15.4904146,0.0136295371,0,zg,80.160001199999996,30.806080099999999,1.57700002,-0.0109999999,20180426156088,658,0x2,0x1,19.3999996,26.1024818,0.0445551462,-0.0707152411,3.12846787e-05,30,2.05500007,1
658102100008818,48214534,2458236.6429330232,58236.145347199999,15.509304,0.0136624612,0,zg,80.160024399999998,30.806076000000001,0.994000018,-0.00400000019,20180428145336,658,0x2,0x1,19.6299992,28.6173458,0.0277368017,-0.0687436461,1.1226296e-05,300,1.96500003,3
658102100008818,58249601,2458336.9926373828,58336.496018500002,15.5478334,0.0137309628,0,zg,80.16001,30.806071899999999,1.13600004,0.0130000003,20180806496007,658,0x2,0x1,19.9500008,26.1879406,0.0329322964,-0.000627382891,1.53096262e-05,30,1.59300005,1
658102100008818,58650221,2458340.9991469113,58340.502210600003,15.543498,0.0137231629,0,zg,80.159972600000003,30.806050899999999,0.79400003,-0.0430000015,20180810501944,658,0x2,0x1,19.6800003,25.7107468,0.0396292619,-0.0293449834,2.21452483e-05,30,1.44500005,1
658102100008818,58844766,2458342.9447578578,58342.447661999999,15.5258856,0.0136917178,0,zg,80.160019199999994,30.806056900000002,0.550000012,-0.00300000003,20180812447662,658,0x2,0x1,20.3999996,25.7558784,0.0339289978,-0.00232593343,1.61858607e-05,30,2.0150001,1
658102100008818,58944755,2458343.9447370982,58343.447557899999,15.5348806,0.0137077309,0,zg,80.1599796,30.806054199999998,0.707000017,-0.00499999989,20180813447546,658,0x2,0x1,21.0400009,26.0020523,0.0230301339,-0.0255081244,7.51825928e-06,30,1.97099996,1
658102100008818,59049103,2458344.9882972171,58344.491030099998,15.5498457,0.0137345893,0,zg,80.160015400000006,30.806069999999998,1.02900004,0.0209999997,20180814491030,658,0x2,0x1,20.8199997,26.1357174,0.0243305862,-0.00430961512,8.18674016e-06,30,1.44700003,1
658102100008818,59144998,2458345.9473370314,58345.449988400003,15.6162415,0.0138572035,0,zg,80.159981599999995,30.806069900000001,1.15400004,0.0109999999,20180815449965,658,0x2,0x1,20.2199993,25.9590015,0.0487948619,-0.00714954035,3.42040694e-05,30,1.852,1
658102100008818,59248465,2458346.9820902855,58346.484652799998,15.5657349,0.0137634175,0,zg,80.159947200000005,30.8060717,0.560000002,-0.0810000002,20180816484641,658,0x2,0x1,20.9799995,26.0270805,0.0225899741,-0.0417957082,7.10952827e-06,30,1.45500004,1
658102100008818,59449243,2458348.9900427745,58348.492430600003,15.522233,0.0136852451,0,zg,80.160014700000005,30.806089700000001,0.866999984,0.0419999994,20180818492419,658,0x2,0x1,20.9099998,26.154686,0.0251230225,-0.007682628,9.16250065e-06,30,1.36199999,1
658102100008818,59544464,2458349.9423372098,58349.444641200003,15.5088377,0.0136616426,0,zg,80.159972800000006,30.806047499999998,0.587000012,-0.0289999992,20180819444630,658,0x2,0x1,21.1100006,26.1021481,0.0209313091,-0.0315132104,6.32109004e-06,30,1.778,1
658102100008818,59647599,2458350.9737830008,58350.475995399996,15.5219975,0.0136848269,0,zg,80.160026500000001,30.806062499999999,0.550999999,0.063000001,20180820475984,658,0x2,0x1,21.1399994,26.0884323,0.0227369294,-0.00416735886,7.55582232e-06,30,1.43799996,1
658102100008818,59747505,2458351.9729348817,58351.475057900003,15.5575943,0.0137486085,0,zg,80.160007699999994,30.8060592,0.667999983,0.0270000007,20180821475046,658,0x2,0x1,21.1000004,26.1679134,0.0211251043,-0.00615882082,6.22732159e-06,30,1.42499995,1
658102100008818,59845001,2458352.9479764034,58352.450011599998,15.5572968,0.0137480693,0,zg,80.1600222,30.806068,1.546,0.0260000005,20180822450000,658,0x2,0x1,21.0300007,26.1008835,0.0222090445,-0.0030433808,7.21871857e-06,30,1.62100005,1
