sid,external_id,class_label,label_positive,weight,cluster,primary_freq,amp,truth_period_days,freq_scorable,arm,scenario,template_k,pool_index,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,null_serial,control_campaign_id,shard_sha256,median_exp_per_night,template_status,baseline_days,n_exp_zg,n_exp_zr,best_pass,best_status,best_frequency_per_day,low_available,high_available,low_status,low_frequency_per_day,low_match,low_match_primary,low_eligible,high_status,high_frequency_per_day,high_match,high_match_primary,high_eligible,best_candidate_matches_any_mode,best_candidate_matches_dominant,any_top_peak_matches_any_mode,eligible_any_pass,census_variable,census_g_nightly,prov_valid,platform_boundary_sensitive,platform_boundary_fields
9201419762471110000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ladder_g1r1,1,576,1.4,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000576,dd893d15da72a75fbf2dfc89191dbbeab25eefa9e58c0bfcd8413f572ac9fcdb,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471120000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ladder_g1r2,1,576,1.4,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000576,b2bd0b570d9ad1c10ef64eca1c9edc73d27a41f0b1e813a71926e8260934086e,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471130000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ladder_g1r3,1,576,1.4,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000576,8ea7b82858a0904819b790743229dc321fcf0c098549be19cfeef17d240f902f,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471210000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ladder_g2r1,1,576,1.7,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000576,f59bf5f7c3dea4921175bb7c12aa94c4d4976cb54a6560d330ac4abc3c7f0cd5,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471230000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ladder_g2r3,1,576,1.7,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000576,c16a106f525ebf53fc57e4d863bef93558d45406a4e59afc86c275b5ebe6167f,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471310000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ladder_g3r1,1,576,2.1,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000576,ef4ec9ea6331fab24aba8fad3a77fba7075439c812616def0b7ede870dec372d,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471320000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ladder_g3r2,1,576,2.1,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000576,e915030d5e8dde41f3f2e4ffd114c41adf718109fde158d1e129d7979bd2d4a3,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471330000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ladder_g3r3,1,576,2.1,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000576,638c2e1716fe18ace622baaeff9d1181c84e52cbc53b6bc82f8747abb801e969,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471221000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,phase_1,1,576,1.7,0.8,1,1.0,False,,,0,20.0,1,-1,9500000000000000576,3d5d1f19abd18d6144a8156ec104299e60e2f3ae0f55b7f7fa48d270bcf87490,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471222000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,phase_2,1,576,1.7,0.8,2,1.0,False,,,0,20.0,1,-1,9500000000000000576,6a9ed1ec5d03087f8fcc8a15621974a6248473ec74a28c588165dcfad5c4c967,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471220100,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ampscale_0.7,1,576,1.7,0.8,0,0.7,False,,,0,20.0,1,-1,9500000000000000576,9b15018d1de0439ae1f0a2040f7ddf5ff0c7e9cf187c0cb5aacbcb07a4a00a5b,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471220200,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,ampscale_1.3,1,576,1.7,0.8,0,1.3,False,,,0,20.0,1,-1,9500000000000000576,b26770af9bd3db8c20c3082840958853dab32515ab10e14d0431f3d0be8e4fcb,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318542907289,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9201419762471220001,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,cadence_alt,1,576,1.7,0.8,0,1.0,False,,,1,120.0,1,-1,9500000000000000576,32b7517b199493bc78dfbf13715cbde6ce66e684c6df96ce4bad4126c6cc8e62,1.0,not_detected,2770.254053567536,322,980,low,not_detected,1.002796114104585,True,True,not_detected,1.002796114104585,unmatched,unmatched,False,not_detected,339.9318903885012,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9202018609260220000,TIC 201860926,arm_B,True,1.0,201860926,166.0197532762,7.53,0.006023379629629629,True,B,nominal,0,156,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000156,4dde2442b285f1c59356fb1770562a591239577b296f812c96216468e709223e,1.0,confirmed,2691.788967879489,597,1231,high,confirmed,166.0218317861518,True,True,candidate,1.7947172150741508,unmatched,unmatched,False,confirmed,166.0218317861518,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9302018609260220000,TIC 201860926,arm_A,True,1.0,201860926,166.0197532762,7.53,0.006023379629629629,True,A,nominal,0,156,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,1d0f4b8eae5c97598e4ed6ad61e8cffb31ff2ddb3554d297da0c507a1406a264,1.0,confirmed,2691.788967879489,597,1231,high,confirmed,166.01986283536732,True,True,not_detected,32.850532138728504,unmatched,unmatched,False,confirmed,166.01986283536732,direct,direct,True,direct,direct,True,True,False,False,True,False,
9202018609261220000,TIC 201860926,arm_B,True,1.0,201860926,166.0197532762,7.53,0.006023379629629629,True,B,nominal,1,567,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000567,7af410fa1b68a08d8ea7a43f5bb3b381515c738b0db20dc12282ab68be548743,1.0,not_detected,2765.320685334038,278,480,high,not_detected,554.3728452828013,True,True,not_detected,24.238924749482816,unmatched,unmatched,False,not_detected,554.3728452828013,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9302018609261220000,TIC 201860926,arm_A,True,1.0,201860926,166.0197532762,7.53,0.006023379629629629,True,A,nominal,1,567,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,e0ee9fd05a9a27144a7868dd5fd8860ca89b82d58be8052727bd22b78b8c1f4c,1.0,not_detected,2765.320685334038,278,480,low,not_detected,13.502556935992265,True,True,not_detected,13.502556935992265,unmatched,unmatched,False,not_detected,647.7794079899395,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9202018609262220000,TIC 201860926,arm_B,True,1.0,201860926,166.0197532762,7.53,0.006023379629629629,True,B,nominal,2,922,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000922,1d19022ad669c1a15b85f493a1e4df228d4e20d2d6a1a4bfb034556422ac0c2c,1.0,candidate,2744.341285896022,421,838,low,candidate,2.0019011586622883,True,True,candidate,2.0019011586622883,unmatched,unmatched,False,not_detected,98.67515102921664,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9302018609262220000,TIC 201860926,arm_A,True,1.0,201860926,166.0197532762,7.53,0.006023379629629629,True,A,nominal,2,922,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,4b3fe044c912d3ce2859d0c2ac716219683dd88641b5475b0e0e595910c19d02,1.0,candidate,2744.341285896022,421,838,high,candidate,98.09931157072012,True,True,not_detected,19.260687536077356,unmatched,unmatched,False,candidate,98.09931157072012,direct,unmatched,True,direct,unmatched,True,True,False,False,True,False,
9202018609261220300,TIC 201860926,arm_B,True,1.0,201860926,98.09932556713672,7.31,0.010193750000000001,True,B,dropout,1,567,1.7,0.8,0,1.0,True,520.42,,0,120.0,1,-1,9500000000000000567,1eade7a4f5d5e687a6045682de8a2bfb85ea51e8e0fc6032d367f7a842b96611,1.0,not_detected,2765.320685334038,278,480,low,not_detected,46.66840293946268,True,True,not_detected,46.66840293946268,unmatched,unmatched,False,not_detected,1114.4440906229831,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9202295813360220000,TIC 229581336,arm_B,True,1.0,229581336,78.08687164470473,3.33,0.012806250000000002,True,B,nominal,0,223,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000223,8223221ab8a361ea19e2b8fd39e401d4dc02d85360b62863348c829f82d21540,1.0,not_detected,2761.818617777899,1011,1019,low,not_detected,0.0029328500966211493,True,True,not_detected,0.0029328500966211493,unmatched,unmatched,False,not_detected,242.5563874884928,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9302295813360220000,TIC 229581336,arm_A,True,1.0,229581336,78.08687164470473,3.33,0.012806250000000002,True,A,nominal,0,223,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,c9d49a76c79bedced6dd3da6c1239f37a013bccb6555406ab9b4cad8d269d470,1.0,not_detected,2761.818617777899,1011,1019,low,not_detected,29.086848601460265,True,True,not_detected,29.086848601460265,unmatched,unmatched,False,not_detected,306.1332635620107,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9202295813361220000,TIC 229581336,arm_B,True,1.0,229581336,78.08687164470473,3.33,0.012806250000000002,True,B,nominal,1,598,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000598,1779962b31d12b974cbcb418b9f8e768f7e50a4fa788642c53206a4b9e3de4ac,1.0,confirmed,2766.246338455938,358,529,low,confirmed,1.0009954505879615,True,True,confirmed,1.0009954505879615,unmatched,unmatched,False,not_detected,947.261122661105,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9302295813361220000,TIC 229581336,arm_A,True,1.0,229581336,78.08687164470473,3.33,0.012806250000000002,True,A,nominal,1,598,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,831935f00ccf1e854cbc2f99035843ae7fc00b2ab7bb90c58ad526a2095a5aa3,1.0,confirmed,2766.246338455938,358,529,low,not_detected,46.34204055433291,True,True,not_detected,46.34204055433291,unmatched,unmatched,False,not_detected,1053.0831877210794,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9202295813362220000,TIC 229581336,arm_B,True,1.0,229581336,78.08687164470473,3.33,0.012806250000000002,True,B,nominal,2,900,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000900,361a83edf6eaa7c0f02331c65ddfbb7b9ee47a54d276b2dc854f32b2639db174,1.0,confirmed,2764.2313500572927,399,936,low,candidate,0.040264357756340886,True,True,candidate,0.040264357756340886,unmatched,unmatched,False,not_detected,476.71185422814295,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9302295813362220000,TIC 229581336,arm_A,True,1.0,229581336,78.08687164470473,3.33,0.012806250000000002,True,A,nominal,2,900,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,2479b414a3a7afed9d87121886808e4889a1243d22f79ef41bcbfea6d9a4d12c,1.0,confirmed,2764.2313500572927,399,936,high,not_detected,166.4190851434488,True,True,not_detected,22.626253768051534,unmatched,unmatched,False,not_detected,166.4190851434488,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9206311612220220000,TIC 631161222,arm_B,True,1.0,631161222,127.09246565267276,26.27,0.007868287037037038,True,B,nominal,0,118,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000118,369092ddc90c136a48f5d1d5cecc779102b6642707aebdae1b0309d4cd5ccb13,1.0,not_detected,2701.894663626328,820,756,high,confirmed,127.09243500490616,True,True,not_detected,13.247555680782913,unmatched,unmatched,False,confirmed,127.09243500490616,direct,direct,True,direct,direct,True,True,True,True,True,False,
9306311612220220000,TIC 631161222,arm_A,True,1.0,631161222,127.09246565267276,26.27,0.007868287037037038,True,A,nominal,0,118,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,817486cbc6a9bae1aaec02cb8a9d1bbeb43f5084c2b25b758c101f9dec860a95,1.0,not_detected,2701.894663626328,820,756,high,confirmed,127.09247201597152,True,True,not_detected,16.664269190853613,unmatched,unmatched,False,confirmed,127.09247201597152,direct,direct,True,direct,direct,True,True,True,True,True,False,
9206311612221220000,TIC 631161222,arm_B,True,1.0,631161222,127.09246565267276,26.27,0.007868287037037038,True,B,nominal,1,483,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000483,7e4760dbed0255c33483fc33c8f7bc0e757d6779aa2352b49b77f67df7c1f156,1.0,not_detected,2747.3239877959713,398,1548,high,confirmed,127.09246425181135,True,True,not_detected,41.90656089759667,unmatched,unmatched,False,confirmed,127.09246425181135,direct,direct,True,direct,direct,True,True,False,False,True,False,
9306311612221220000,TIC 631161222,arm_A,True,1.0,631161222,127.09246565267276,26.27,0.007868287037037038,True,A,nominal,1,483,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,c6c63ebe64f14a575dc43ceebdc19448a30f2b4246fa1785dd338e6a1f44c593,1.0,not_detected,2747.3239877959713,398,1548,high,confirmed,127.09246425181135,True,True,not_detected,22.236183381126878,unmatched,unmatched,False,confirmed,127.09246425181135,direct,direct,True,direct,direct,True,True,True,False,True,False,
9206311612222220000,TIC 631161222,arm_B,True,1.0,631161222,127.09246565267276,26.27,0.007868287037037038,True,B,nominal,2,904,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000904,8b5e1d3417d77b8bfa414ad7658e6de1740455876cbde21e058dc6bd8603f520,1.0,not_detected,2764.1692324825563,207,980,high,candidate,127.0924578174496,True,True,not_detected,1.005401538857313,unmatched,unmatched,False,candidate,127.0924578174496,direct,direct,True,direct,direct,True,True,True,True,True,False,
9306311612222220000,TIC 631161222,arm_A,True,1.0,631161222,127.09246565267276,26.27,0.007868287037037038,True,A,nominal,2,904,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,c6b7b80fddaee814c0374858a378f51ac692ba4a1336c909ef9f79f9baa54338,1.0,not_detected,2764.1692324825563,207,980,high,confirmed,126.09031222974544,True,True,not_detected,9.828595037070128,unmatched,unmatched,False,confirmed,126.09031222974544,unmatched,unmatched,True,unmatched,unmatched,True,True,True,True,True,False,
9206311612221220010,TIC 631161222,arm_B,True,1.0,631161222,127.09246565267276,26.27,0.007868287037037038,True,B,redilution,1,483,1.7,0.8,0,1.0,False,,0.35582362,0,20.0,1,-1,9500000000000000483,2799c4b2ba9f8b37a4fcd632cb8f8d41645b439505b6d844efbaf1221bcf7c3c,1.0,not_detected,2747.3239877959713,398,1548,high,candidate,127.09246425181135,True,True,not_detected,20.928911280728823,unmatched,unmatched,False,candidate,127.09246425181135,direct,direct,True,direct,direct,True,True,False,False,True,False,
9206311612221220001,TIC 631161222,arm_B,True,1.0,631161222,127.09246565267276,26.27,0.007868287037037038,True,B,cadence_alt,1,483,1.7,0.8,0,1.0,False,,,1,120.0,1,-1,9500000000000000483,4893e76fdccda5626431a594746e925296448cb393c54af629b9404ec89c19f7,1.0,not_detected,2747.3239877959713,398,1548,high,confirmed,127.09246425181135,True,True,not_detected,41.90656089759667,unmatched,unmatched,False,confirmed,127.09246425181135,direct,direct,True,direct,direct,True,True,True,True,True,False,
9206838374510220000,TIC 683837451,arm_B,True,1.0,683837451,83.37514957347435,6.11,0.011993981481481482,True,B,nominal,0,93,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000093,44f5cb051e6fb1045573e13c167e5d31aaa8536e784feaaaf4d817e5ab52e788,1.0,confirmed,2654.8669072058983,606,595,low,confirmed,2.3310773068143242,True,True,confirmed,2.3310773068143242,unmatched,unmatched,False,not_detected,35.14187679981726,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9306838374510220000,TIC 683837451,arm_A,True,1.0,683837451,83.37514957347435,6.11,0.011993981481481482,True,A,nominal,0,93,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,e2aa7aaed00d5e3983057362a8ff60dde8da2c2b60163385872569ecf3e97fb7,1.0,confirmed,2654.8669072058983,606,595,high,not_detected,406.2680139804431,True,True,not_detected,15.96437843455064,unmatched,unmatched,False,not_detected,406.2680139804431,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9206838374511220000,TIC 683837451,arm_B,True,1.0,683837451,83.37514957347435,6.11,0.011993981481481482,True,B,nominal,1,525,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000525,ddb8e9fb5e39f4215e91c30e9368fecea69fc90fecf6411afc6ae18b6b6f7030,1.0,not_detected,2638.904602059163,215,278,low,not_detected,3.5644335125492033,True,True,not_detected,3.5644335125492033,unmatched,unmatched,False,not_detected,120.88618519991043,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9306838374511220000,TIC 683837451,arm_A,True,1.0,683837451,83.37514957347435,6.11,0.011993981481481482,True,A,nominal,1,525,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,5dd7a02291e61cc91d0c981fb2a63a274440f6a8afe0a0382954bcce946f0341,1.0,not_detected,2638.904602059163,215,278,low,not_detected,22.708475309505143,True,True,not_detected,22.708475309505143,unmatched,unmatched,False,not_detected,484.3080380594853,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9206838374512220000,TIC 683837451,arm_B,True,1.0,683837451,83.37514957347435,6.11,0.011993981481481482,True,B,nominal,2,14,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000014,fb28df6d2fb6ce1d998aa112d0ffa410e41e23fd9740579095bfa67b0da51ed3,2.0,confirmed,2766.230313989334,1511,1880,low,confirmed,1.1204779241718448,True,True,confirmed,1.1204779241718448,unmatched,unmatched,False,not_detected,83.37517175246793,direct,direct,True,unmatched,unmatched,True,True,False,False,True,False,
9306838374512220000,TIC 683837451,arm_A,True,1.0,683837451,83.37514957347435,6.11,0.011993981481481482,True,A,nominal,2,14,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,86339f673f14bd0cf05420d9686d74edcb53cff79b6f9003783ce7e1e46ace7f,2.0,confirmed,2766.230313989334,1511,1880,high,confirmed,83.37517175246793,True,True,not_detected,13.63436725035666,unmatched,unmatched,False,confirmed,83.37517175246793,direct,direct,True,direct,direct,True,True,False,False,True,False,
9207124068090220000,TIC 712406809,arm_B,True,1.0,712406809,104.32010818381588,14.61,0.009585879629629632,True,B,nominal,0,174,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000174,33a976483067bfe9bfcac76b8d949efc9733a77fbdf35d6746a029b8efc23892,1.0,not_detected,2726.827549363952,1019,1269,high,confirmed,104.32007746551021,True,True,not_detected,44.16256540612167,unmatched,unmatched,False,confirmed,104.32007746551021,direct,direct,True,direct,direct,True,True,True,True,True,False,
9307124068090220000,TIC 712406809,arm_A,True,1.0,712406809,104.32010818381588,14.61,0.009585879629629632,True,A,nominal,0,174,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,fcec7e0b7bc38bf6c0a12253bcff2c7ad833e2f0df7f529641dde86d40ef7d4a,1.0,not_detected,2726.827549363952,1019,1269,high,confirmed,104.32015081081585,True,True,not_detected,42.09111061195343,unmatched,unmatched,False,confirmed,104.32015081081585,direct,direct,True,direct,direct,True,True,False,False,True,False,
9207124068091220000,TIC 712406809,arm_B,True,1.0,712406809,104.32010818381588,14.61,0.009585879629629632,True,B,nominal,1,620,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000620,63126916ae145e5aacc7f1d64d02e776cdd89d6db031dc005b9e8d79db9e9965,1.0,confirmed,2726.6654747114517,298,776,high,candidate,151.56386994514185,True,True,not_detected,2.4490719752508974,unmatched,unmatched,False,candidate,151.56386994514185,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9307124068091220000,TIC 712406809,arm_A,True,1.0,712406809,104.32010818381588,14.61,0.009585879629629632,True,A,nominal,1,620,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,339894a660f98ee46f15dfd5974709f4ac027025611ee9b27930382b73bd6f03,1.0,confirmed,2726.6654747114517,298,776,high,candidate,104.32015736113587,True,True,not_detected,30.48841186093699,unmatched,unmatched,False,candidate,104.32015736113587,direct,direct,True,direct,direct,True,True,False,False,True,False,
9207124068092220000,TIC 712406809,arm_B,True,1.0,712406809,104.32010818381588,14.61,0.009585879629629632,True,B,nominal,2,920,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000920,17c931048f44fb396d647e9730670a7bd48ff7eb0cce53d28ba09aa9d7f0f1b8,1.0,confirmed,2762.240471603349,654,1564,low,confirmed,1.2781291260824634,True,True,confirmed,1.2781291260824634,unmatched,unmatched,False,confirmed,169.31555240265104,direct,unmatched,True,unmatched,unmatched,True,True,True,True,True,False,
9307124068092220000,TIC 712406809,arm_A,True,1.0,712406809,104.32010818381588,14.61,0.009585879629629632,True,A,nominal,2,920,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,301a9596db8ca785788e94e6d7e58d201440b7fc3f8b8e492d9b820fe52b2f9b,1.0,confirmed,2762.240471603349,654,1564,high,confirmed,169.31551620015492,True,True,not_detected,15.236037713824137,unmatched,unmatched,False,confirmed,169.31551620015492,direct,unmatched,True,direct,unmatched,True,True,False,False,True,False,
9218604393620220000,TIC 1860439362,arm_B,True,1.0,1860439362,150.192956228488,88.17,0.006658101851851852,True,B,nominal,0,110,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000110,2181f99625fe61af37597e9e73eee1cac4db20658c07f4546ccdaad8e07136c9,1.0,confirmed,2761.770760504063,1316,1465,high,confirmed,150.19295018403002,True,True,confirmed,3.466725094248065,unmatched,unmatched,False,confirmed,150.19295018403002,direct,direct,True,direct,direct,True,True,True,True,True,False,
9318604393620220000,TIC 1860439362,arm_A,True,1.0,1860439362,150.192956228488,88.17,0.006658101851851852,True,A,nominal,0,110,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,dde7c24ba7a6380d5357e132b7b39b244994d5d7a69773d5a4a0b3cf07687ce7,1.0,confirmed,2761.770760504063,1316,1465,high,confirmed,150.19295018403002,True,True,not_detected,0.3136393550063894,unmatched,unmatched,False,confirmed,150.19295018403002,direct,direct,True,direct,direct,True,True,True,True,True,False,
9218604393621220000,TIC 1860439362,arm_B,True,1.0,1860439362,150.192956228488,88.17,0.006658101851851852,True,B,nominal,1,515,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000515,b57eae8db2c5174989ce25366ce4ec0c270c667a9511cd6a06d7ae27d617b067,1.0,not_detected,2625.876239606645,185,222,low,not_detected,36.430620208639446,True,True,not_detected,36.430620208639446,unmatched,unmatched,False,not_detected,1308.9259036310987,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9318604393621220000,TIC 1860439362,arm_A,True,1.0,1860439362,150.192956228488,88.17,0.006658101851851852,True,A,nominal,1,515,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,255983ddd153389383171db571de0f4ecd47279e4e127429f2fd99d4cdef6a15,1.0,not_detected,2625.876239606645,185,222,low,not_detected,36.430582126113514,True,True,not_detected,36.430582126113514,unmatched,unmatched,False,not_detected,1339.3231854207222,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9218604393622220000,TIC 1860439362,arm_B,True,1.0,1860439362,150.192956228488,88.17,0.006658101851851852,True,B,nominal,2,905,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000905,81f9626a63575b136b88c4e46bcd396c6afa21a99870345c4b4a05e14fb75701,1.0,candidate,2744.289741137065,322,844,high,confirmed,150.19294340855947,True,True,not_detected,35.68300334039295,unmatched,unmatched,False,confirmed,150.19294340855947,direct,direct,True,direct,direct,True,True,True,True,True,False,
9318604393622220000,TIC 1860439362,arm_A,True,1.0,1860439362,150.192956228488,88.17,0.006658101851851852,True,A,nominal,2,905,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,030b5490025bceaab2c9a174ce663ecab9ba3d26cfee5734cb1a3966a345ac1c,1.0,candidate,2744.289741137065,322,844,high,confirmed,150.19294340855947,True,True,not_detected,36.6828977607478,unmatched,unmatched,False,confirmed,150.19294340855947,direct,direct,True,direct,direct,True,True,True,True,True,False,
9218604393621220010,TIC 1860439362,arm_B,True,1.0,1860439362,150.192956228488,88.17,0.006658101851851852,True,B,redilution,1,515,1.7,0.8,0,1.0,False,,0.030951115,0,120.0,1,-1,9500000000000000515,2fb4c7760875a1c5133653015df3f320c60bdbf342b41468c0d26f8315e5ef4a,1.0,not_detected,2625.876239606645,185,222,low,not_detected,39.28437237219249,True,True,not_detected,39.28437237219249,unmatched,unmatched,False,not_detected,1266.7971093142075,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
