campaign_id,period_s,frequency_per_day,amp_tess_ppt,tess_sinc,ztf_sinc,amp_g_mag,amp_r_mag,phase_rad
9300076758590220000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.015585847695291387,3.4967860202153584
9300076758590220000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.007807109816928313,3.6633287989642755
9300076758590220000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.00868460848851166,5.2748876796504005
9300076758590220000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.006356737965137741,5.157681913972721
9300076758590220000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.006976519928652562,3.4740561628760385
9200076758591220000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006175473297186001,0.16453366903495265
9200076758591220000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.015585847695291387,3.4967860202153584
9200076758591220000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.007807109816928313,3.6633287989642755
9200076758591220000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.00868460848851166,5.2748876796504005
9200076758591220000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.006356737965137741,5.157681913972721
9200076758591220000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.006976519928652562,3.4740561628760385
9300076758591220000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006175473297186001,0.16453366903495265
9300076758591220000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.015585847695291387,3.4967860202153584
9300076758591220000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.007807109816928313,3.6633287989642755
9300076758591220000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.00868460848851166,5.2748876796504005
9300076758591220000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.006356737965137741,5.157681913972721
9300076758591220000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.006976519928652562,3.4740561628760385
9200076758592220000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006175473297186001,0.16453366903495265
9200076758592220000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.015585847695291387,3.4967860202153584
9200076758592220000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.007807109816928313,3.6633287989642755
9200076758592220000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.00868460848851166,5.2748876796504005
9200076758592220000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.006356737965137741,5.157681913972721
9200076758592220000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.006976519928652562,3.4740561628760385
9300076758592220000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006175473297186001,0.16453366903495265
9300076758592220000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.015585847695291387,3.4967860202153584
9300076758592220000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.007807109816928313,3.6633287989642755
9300076758592220000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.00868460848851166,5.2748876796504005
9300076758592220000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.006356737965137741,5.157681913972721
9300076758592220000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.006976519928652562,3.4740561628760385
9200076758591110000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.006357104864750295,0.004449973405325207,0.16453366903495265
9200076758591110000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.016044254980447016,0.011230978486312911,3.4967860202153584
9200076758591110000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.008036730693896791,0.005625711485727753,3.6633287989642755
9200076758591110000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.008940038149938472,0.00625802670495693,5.2748876796504005
9200076758591110000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.006543700846465321,0.0045805905925257245,5.157681913972721
9200076758591110000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.007181711691259989,0.005027198183881992,3.4740561628760385
9200076758591120000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.006357104864750295,0.005085683891800237,0.16453366903495265
9200076758591120000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.016044254980447016,0.012835403984357613,3.4967860202153584
9200076758591120000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.008036730693896791,0.006429384555117434,3.6633287989642755
9200076758591120000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.008940038149938472,0.007152030519950778,5.2748876796504005
9200076758591120000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.006543700846465321,0.005234960677172257,5.157681913972721
9200076758591120000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.007181711691259989,0.005745369353007991,3.4740561628760385
9200076758591130000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.006357104864750295,0.005721394378275266,0.16453366903495265
9200076758591130000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.016044254980447016,0.014439829482402316,3.4967860202153584
9200076758591130000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.008036730693896791,0.007233057624507112,3.6633287989642755
9200076758591130000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.008940038149938472,0.008046034334944625,5.2748876796504005
