tic,frequency_per_day,period_s,amp_ppt,snr
81848974,326.814776241961,264.3699314746797,6.291893903469111,5.095942696014881
81848974,332.0931059820132,260.16800241760996,6.2207314056418745,5.0384636916602465
81848974,134.42714590103844,642.7273258007374,6.135651495052435,4.969704177754415
81848974,111.87523643875151,772.2888706233173,6.089074186107388,4.9321252074258926
81848974,614.5780313550586,140.58426366054786,6.026619964591371,4.8816803909760855
33717565,236.76489777361786,364.91895890163215,8.954115414519665,26.060029023138167
33717565,163.95502253078558,526.973792362944,6.009073566202441,17.50123319849312
33717565,236.7666474432021,364.91626220591934,5.133818188854743,14.959854423841929
33717565,236.76161714314745,364.9240153135213,3.0211593515867445,8.80519055637437
33717565,483.2338534239912,178.79542045286365,2.2596524852853164,6.586437256959225
33717565,556.04744671469,155.38242376703542,2.1556030717938155,6.283730472954358
33717565,483.2209496108076,178.80019496172025,2.0855313751189466,6.079988989471137
33717565,355.528969811129,243.0181710533999,2.0234154229356527,5.899378476005696
33717565,401.08183614492793,215.4173842187658,1.872483486678011,5.459706303783755
33717565,567.5740512268164,152.2268324516345,1.8593570902969534,5.42180328479873
287926830,1166.7476686407165,74.05200140717459,7.560455019500179,5.76173088271527
287926830,729.5853664889307,118.4234278379141,5.876184475732882,4.481700728636498
287926830,326.3455458558066,264.75005127900596,5.383803792071592,4.108896458822317
287926830,1044.6497725124264,82.70714479954788,5.3210067460390436,4.063607398816751
287926830,254.3634607091048,339.6714282748684,5.2719982307801505,4.028751108869928
287926830,1184.9951608215247,72.91169015416168,5.321332440324058,4.069097753627213
287926830,1140.3411189356123,75.76680220094603,5.261357629044626,4.025801849221973
287926830,928.867946797062,93.01645115209963,5.23433540896452,4.007654805254304
287926830,690.5178792843599,125.123479915601,5.203653681444386,3.98665216797019
238815671,335.41806520108213,257.58898808328485,8.416145830120374,11.287908629236107
238815671,300.74423713727623,287.28730040656535,6.57786179448126,8.829392127714504
238815671,1166.427867744032,74.07230433126118,3.84289404395528,5.159678704849081
238815671,1117.3558813744892,77.32540852939088,3.8413030036215274,5.1589458811412054
238815671,703.5697258906597,122.80232764510286,3.697959922570131,4.967686558020895
238815671,331.91670910121655,260.3062685032006,3.695823191579887,4.966068226201099
238815671,666.7014600907027,129.5932365113548,3.589837518643264,4.824803702303109
238815671,948.6501681437162,91.07677719497414,3.5801638731392162,4.812941749782545
238815671,786.6795286669062,109.82871277508896,3.5241561665266463,4.738736098140783
238815671,897.058825039285,96.31475393624969,3.5192051867905403,4.733162230969543
230029140,830.0732034349271,104.08720537233106,8.28047393739751,16.29233829809887
230029140,830.0888381983585,104.0852448847816,8.344360539613836,16.428726300663655
230029140,277.75955045724,311.06041127216236,7.944601869635457,15.65090501227463
230029140,299.0704436853052,288.8951476960853,7.428723131634733,14.642188283902588
230029140,830.0859955140983,104.0856013315702,7.1784701509280335,14.155771548985399
230029140,609.9456837157059,141.65195739014496,6.8151889738072455,13.445249016689596
230029140,609.9535010974215,141.65014192811432,4.8891633232163105,9.64768233137499
230029140,830.0639647110813,104.08836387696107,4.362965071968565,8.61088629844369
230029140,237.08997741683953,364.41860993599033,4.088999963633611,8.071448653806193
230029140,830.0923915536839,104.08479932972898,3.6704641960852338,7.246201037921017
13566624,204.80253917769497,421.8697695199759,8.884850544838745,5.798734353881138
13566624,931.9431716558898,92.70951558825551,7.983470792742411,5.214649196608461
13566624,933.3137571662501,92.57337024831797,6.880926403631305,4.497185130989845
13566624,669.371001547024,129.07640127868657,6.63367090186879,4.3380067923243235
13566624,867.9158193470907,99.54882498281498,6.587487471478311,4.310180784387174
13566624,1093.2120652836777,79.03315627748772,6.533681335406683,4.277293314994028
13566624,604.7433928103299,142.8705150435571,6.445984072356242,4.222114128870994
13566624,947.7099071619317,91.16713811585927,6.358943472774943,4.167248295587841
13566624,936.4550991389006,92.26283254738799,6.331524589671817,4.151401315939964
13566624,582.3638323236448,148.3608617232668,6.2379890241459695,4.092105058911154
282783760,1055.1931052095138,81.88074729965645,9.173045281464441,7.509939005015801
282783760,280.21407006580796,308.33569484826035,6.225231506541416,5.101654761292657
282783760,1091.043233999774,79.19026240899441,5.594139251476683,4.588160541173289
282783760,514.4207214530119,167.95590923312355,5.278682302077025,4.332539789126265
282783760,414.9789307939104,208.20334139544192,5.253165852815192,4.314670658878809
282783760,772.5680016789477,111.83481559194168,5.2149046120236235,4.286259355432516
282783760,1118.5009662284465,77.24624529502049,5.183590836629052,4.263486283355223
282783760,787.4371390652387,109.72304418174237,5.138996294553364,4.229703211200364
282783760,987.070765486772,87.53171811080031,5.114443889126883,4.212351574778702
282783760,757.6887285480169,114.03099550599238,4.983110204902457,4.106834307565923
1116746,285.1374269755278,303.01178248134846,8.379003290675438,5.976278893640573
1116746,287.4533370424066,300.57052351162594,7.273278493641467,5.188371241883416
1116746,815.5956708064829,105.93484381122985,6.569295360369312,4.686735793570058
1116746,1085.0259684217942,79.6294305524057,6.299798479714677,4.494952672245942
1116746,546.4907489856917,158.09965705798643,6.23434168199483,4.448718142344884
1116746,1021.7212366350043,84.5631830895037,6.212369981187199,4.433504110035633
1116746,803.719454306497,107.5001974097438,6.198279690392457,4.423910114033728
1116746,308.76545158347705,279.8240527134919,6.169900411674373,4.404110338001127
1116746,385.0660753984546,224.37707583197488,6.102794949279964,4.356650909776922
1116746,788.8000171401168,109.53346617974594,6.100448529520982,4.355416304678375
1102242692,85.62622709113334,1009.0366343952434,8.729121636716313,9.801157602295984
1102242692,718.6717879535631,120.22177779654643,4.834844436957949,5.429528090206658
1102242692,588.9642523058559,146.69820733896,4.79990716109097,5.391185259336913
1102242692,85.15885856495012,1014.5744254439868,4.70305543806654,5.283242311992906
1102242692,641.5894375688123,134.6655585967831,4.600517481507015,5.168841081953531
1102242692,205.52668546811063,420.38336677893716,4.548571686471443,5.111238483005899
