tic,frequency_per_day,period_s,amp_ppt,snr
631161222,122.04770767645346,707.9198916955085,15.829953901948773,18.76984734649967
631161222,122.04269325925027,707.948978284706,12.69544713668833,15.072072229930779
631161222,214.05724893786214,403.6303392139769,11.429819433887642,13.583321215264489
631161222,185.16255071558638,466.61703279683286,8.894644257972299,10.577017925717083
631161222,184.74635408772127,467.66822775282236,7.92247804168502,9.425590226578096
631161222,235.14016278150783,367.4404192714745,7.589570309853228,9.033586201813964
631161222,847.0841884333392,101.99694573427773,6.117363171687884,7.283403361236132
631161222,249.13987351366868,346.7931438732941,5.684240355448785,6.769433474432465
631161222,146.21204865385658,590.9225730400916,5.609093575135612,6.681586022783713
600589802,720.1751438027948,119.97081646524984,15.164971738797052,14.811818400373594
600589802,719.8739387120673,120.02101389387562,12.640570488261918,12.366856600740254
600589802,810.0815095636794,106.65593397698483,11.82458839771087,11.585386618359735
600589802,810.0808707405814,106.65601808497532,13.117645866646262,12.875393878670693
600589802,719.9918015736563,120.00136641994963,20.825176867278966,20.46712976555095
600589802,719.9007692821851,120.01654073262021,10.295989132628216,10.12970359595795
600589802,720.2645790365209,119.95591969214288,9.559127975784405,9.41377834806186
600589802,720.2058073115008,119.96570858339466,9.103500948955988,8.972734919640663
600589802,162.97607005413477,530.1391791525041,8.239145302334665,8.126616562817956
600589802,154.87994552108157,557.8514358932262,7.740963450977682,7.640076958676543
2026445610,161.20720630916946,535.9561894168596,16.432964295020316,13.468523150798884
2026445610,261.4666316226802,330.4436954872427,10.147203391972841,8.319072256087093
2026445610,137.6528631513716,627.6658401575652,8.932010852577406,7.324437392080148
2026445610,605.8449555992963,142.610744220085,8.066802996173877,6.6161480534903685
2026445610,834.0400787253666,103.59214407542862,7.347983073662876,6.027500756641451
2026445610,856.3516974869575,100.89312633296426,7.140453875943743,5.858098794326612
2026445610,948.3402834621198,91.1065379238961,7.023777348103861,5.763168957361333
2026445610,681.4572058912822,126.78712507999221,7.031773801622433,5.77052601003974
2026445610,857.6180587825171,100.7441472520463,6.937166496872136,5.693652310689669
2026445610,337.9563297394142,255.65433281459735,6.858108767977774,5.629505205508829
804899734,218.89605177747282,394.7078958182089,22.30573277449982,17.12872978039121
804899734,719.7697518709836,120.03838696390082,16.268009319495523,12.497343186644564
804899734,719.886339671994,120.01894637890605,16.215190039646608,12.461709061251824
804899734,719.8321428767031,120.02798271096249,14.299204021837507,10.992663118584675
804899734,720.1189402417041,119.98017990055962,13.726942675019519,10.555778121430967
804899734,719.9191165137084,120.01348209560261,13.33194554220958,10.25469197755031
804899734,719.9275982402924,120.01206817350266,14.885801117066308,11.453674457217401
804899734,720.1380600660375,119.9769944003196,11.923097528043813,9.176063738679177
804899734,719.7691768386728,120.03848286402166,11.74551197683465,9.041280421598628
804899734,719.7832651302868,120.03613335517167,11.005197376732454,8.4729808356574
1102346472,188.59405826904296,458.1268402249672,21.557048950508165,16.456025044089476
1102346472,719.9003638685788,120.01660832022128,19.33582232051347,14.773075433110378
1102346472,719.8946693971255,120.01755766903445,20.791268678441746,15.900862407551122
1102346472,719.8955454696568,120.01741161439332,16.827687678256524,12.878127816215319
1102346472,720.2741548152593,119.95432492251571,16.68162640537537,12.774607032969701
1102346472,719.6541874872885,120.05766311409967,13.785413665241558,10.561417860144898
1102346472,719.9060583400321,120.01565898642684,12.861586463195534,9.857412313802014
1102346472,719.7734793636314,120.03776532081768,12.771117245716079,9.791779563672478
1102346472,720.1596813378384,119.9733923447297,13.277670900741649,10.184449064743829
1102346472,720.0821489188199,119.98631007549182,12.950405093998542,9.937251305673714
800420812,170.15717273607143,507.76584149064297,23.044977362771313,11.800341826907776
800420812,716.4433747754298,120.59571355109844,10.097898270447239,5.171800366317698
800420812,170.27179392996112,507.42403075602414,9.987962812694887,5.116560885093653
800420812,517.8003882736982,166.85966630509904,9.822111004423231,5.032613648616183
800420812,258.8777975131658,333.74820409465957,9.745452288106808,4.994326706285731
800420812,820.2179014089106,105.33786186766757,9.70199567129067,4.973034810110746
800420812,142.4545037417508,606.5094309452692,9.649039781417748,4.946854052709974
800420812,68.72983343968758,1257.09601894814,9.600141774348174,4.922734253864648
800420812,961.4130639253275,89.86771996548472,9.5424636068005,4.894090794797511
800420812,655.2197376280651,131.86415951505552,9.529768035817572,4.8885091266630365
1989866634,140.72668156853763,613.9560674421283,31.976789747741964,16.43183852581933
1989866634,719.792371767488,120.03461468734415,28.106444179736577,14.476767656304881
1989866634,719.8604037284023,120.02327055704824,24.089365577485342,12.429262358751659
1989866634,720.2416266488239,119.95974240201338,22.977823889598255,11.874628230037516
1989866634,720.3213134875042,119.94647164011596,24.424156515889127,12.644725836083914
1989866634,720.3199582691593,119.94669730880236,19.27502451091535,9.990103099391057
1989866634,720.0869962356703,119.98550237910834,18.897677181271135,9.80542966967351
1989866634,720.2172327186156,119.96380546722622,17.239444445610214,8.953082505012402
1989866634,720.9257408693315,119.84590797911332,16.09552642962455,8.365643302158247
1989866634,719.4633247533453,120.08951259554563,15.009735434886363,7.806675139596692
902514572,615.9783061167226,140.26468000908451,18.718754467622322,7.884818905775433
902514572,615.8445727946126,140.29513909317967,17.72384659527217,7.4688768656327325
902514572,720.4809646256313,119.91989274122497,14.509631368787367,6.116125203003941
902514572,719.7848550362723,120.03586821182284,13.950146222135421,5.881791992170898
902514572,721.3175658826278,119.78080679939927,13.75647224892585,5.801607650210055
902514572,717.3467306875467,120.44384717163098,13.72499300325306,5.7897949678118765
902514572,719.8393313971931,120.0267840773571,13.184729373454356,5.563202875897622
902514572,717.7641097234731,120.37380920771672,13.320781431374117,5.621947430413114
902514572,1187.323717074549,72.7686971611089,12.701303392411582,5.361662126822522
902514572,718.6936894310636,120.21811415708473,12.912197101275448,5.45190581234057
353727306,561.7321042490506,153.80997337779635,9.983003010676818,18.04647405166302
353727306,561.7305018299896,153.8104121434185,9.761721051553394,17.66746888153061
353727306,561.7391815999028,153.80803552624207,10.233153521917037,18.544990571303117
353727306,561.7867200320425,153.79502027935447,7.505001525273508,13.610520504311548
353727306,878.2663540463893,98.3756232968893,7.526977362680429,13.660091023281316
353727306,158.2158771282592,546.0893152332558,7.213363134003089,13.099508249024483
353727306,621.3758776492963,139.0462731299718,6.231038256640139,11.321133826567973
353727306,98.62351467288363,876.0588211297597,6.725089817399138,12.225741797052677
353727306,818.6175063191174,105.54379711288405,6.7067638451392515,12.199348760099648
353727306,98.8698866034952,873.8757873415587,6.206346753831222,11.294603482689112
