entity,y_true,pred_mean,predicted_rank,expected_rank,realized_rank,p_top5,p_top10,p_top25
GaiaDR3_5121833510769131136,17.720138549804688,17.79008777109782,119,119.76891666666667,161,0.0,8.333333333333333e-05,0.0008333333333333334
GaiaDR3_1719109695867245312,17.742855072021484,17.789661997795104,120,120.10833333333333,146,0.0,0.00025,0.001
GaiaDR3_1997935055713474304,17.768573760986328,17.78938706556956,121,120.21058333333333,132,0.0,0.0,0.0005833333333333334
GaiaDR3_1245635078135991296,17.740510940551758,17.788484285990396,122,120.90508333333334,148,8.333333333333333e-05,0.00025,0.0006666666666666666
GaiaDR3_1666750569898974208,17.71794319152832,17.787472367445627,123,121.68091666666666,162,0.0,0.00016666666666666666,0.0006666666666666666
GaiaDR3_4511443341484192256,17.821041107177734,17.786470495065053,124,122.38775,90,0.0,0.00016666666666666666,0.0005833333333333334
GaiaDR3_5145462973426822656,17.82157325744629,17.785560131231943,125,123.07075,89,0.0,0.00016666666666666666,0.0005833333333333334
GaiaDR3_6185371175372936064,17.758270263671875,17.784351947466533,126,123.86725,138,0.0,0.0005833333333333334,0.0011666666666666668
GaiaDR3_2529964882439353728,17.832660675048828,17.783636764526367,127,124.43975,83,0.0,8.333333333333333e-05,0.0005
GaiaDR3_939730323150038400,17.751264572143555,17.782221928278606,128,125.4425,142,0.0,0.0003333333333333333,0.0009166666666666666
GaiaDR3_1346883876962000000,17.75324821472168,17.780179477055867,129,126.88591666666666,140,0.0,0.00025,0.0010833333333333333
GaiaDR3_2428675569186550784,17.83649444580078,17.778901145299276,130,127.82416666666667,77,0.0,0.0003333333333333333,0.00075
GaiaDR3_3981156747469092864,17.727893829345703,17.778026211738588,131,128.3545,156,0.0,8.333333333333333e-05,0.0009166666666666666
GaiaDR3_5107487117411370752,17.674747467041016,17.775008348147075,132,130.48591666666667,190,0.0,0.0,0.0008333333333333334
GaiaDR3_4308239608270863104,17.78177833557129,17.774186968008678,133,131.18783333333334,118,0.0,0.00016666666666666666,0.0005
GaiaDR3_1430581420783430528,17.76149559020996,17.772226212024687,134,132.44858333333335,135,0.0,0.00016666666666666666,0.0005
GaiaDR3_2532727272261119616,17.770414352416992,17.77186395819982,135,132.73566666666667,131,0.0,0.0,8.333333333333333e-05
GaiaDR3_3095033113731843712,17.829360961914062,17.77106416161855,136,133.26941666666667,85,0.0,0.00016666666666666666,0.0005
GaiaDR3_3775992486225955712,17.775766372680664,17.769211634953816,137,134.545,127,0.0,8.333333333333333e-05,0.0005
GaiaDR3_4162484086261832960,17.741092681884766,17.767779302120207,138,135.511,147,0.0,0.0005,0.0010833333333333333
GaiaDR3_3204352783173513728,17.697383880615234,17.7675801765124,139,135.68566666666666,177,0.0,8.333333333333333e-05,0.0005833333333333334
GaiaDR3_1374086241309961600,17.705829620361328,17.76665238714218,140,136.28216666666665,171,0.0,8.333333333333333e-05,0.0003333333333333333
GaiaDR3_4002567743555141760,17.70962905883789,17.75910180568695,141,141.36233333333334,168,0.0,0.0,0.00016666666666666666
GaiaDR3_6843363738533248768,17.745080947875977,17.75880725987752,142,141.56066666666666,145,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_3738139943013858816,17.737621307373047,17.75697863149643,143,142.76841666666667,150,0.0,0.00016666666666666666,0.0004166666666666667
GaiaDR3_3087408657726940928,17.808446884155273,17.756616295814514,144,142.96266666666668,105,0.0,0.0,0.00075
GaiaDR3_1155921079702524160,17.775632858276367,17.756020027478534,145,143.45766666666665,128,0.0,0.0,0.0004166666666666667
GaiaDR3_3426576074700535040,17.721820831298828,17.7546845591863,146,144.18758333333332,159,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_3819282286235442688,17.770671844482422,17.75439170392354,147,144.46516666666668,130,0.0,8.333333333333333e-05,0.0005833333333333334
GaiaDR3_4513890579470651392,17.73290252685547,17.751808920701343,148,146.06025,152,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_2018186307564757760,17.666399002075195,17.751760369141895,149,146.1175,198,0.0,0.0,0.0005
GaiaDR3_703238016399341824,17.778526306152344,17.75064242808024,150,146.8505,123,0.0,0.00016666666666666666,0.0003333333333333333
GaiaDR3_5074386693516499456,17.71334457397461,17.74960983610153,151,147.48991666666666,164,0.0,0.0,0.0005
GaiaDR3_2230104696925290368,17.74578094482422,17.74939927323659,152,147.63166666666666,144,0.0,0.0,0.00025
GaiaDR3_2043899619620928000,17.82405662536621,17.74749911403656,153,148.83883333333333,87,0.0,8.333333333333333e-05,0.0005833333333333334
GaiaDR3_3656469211440196736,17.70562171936035,17.74690603049596,154,149.19525,172,0.0,8.333333333333333e-05,0.0003333333333333333
GaiaDR3_1893512958955407232,17.74968719482422,17.746591837088268,155,149.45041666666665,143,0.0,0.00025,0.0003333333333333333
GaiaDR3_2672992211134257152,17.77597999572754,17.742759633859,156,151.7695,126,0.0,8.333333333333333e-05,0.0003333333333333333
GaiaDR3_4591984007008243840,17.645835876464844,17.736550145308176,157,155.55191666666667,208,0.0,0.0,0.0
GaiaDR3_1235533276400203776,17.76797866821289,17.73654213285446,158,155.51566666666668,134,0.0,0.0,8.333333333333333e-05
GaiaDR3_1869749145436680576,17.779808044433594,17.728561838785808,159,160.27166666666668,122,0.0,8.333333333333333e-05,0.0003333333333333333
GaiaDR3_3045879828670086144,17.768341064453125,17.727844065507252,160,160.67933333333335,133,0.0,8.333333333333333e-05,0.00025
GaiaDR3_1974423541446133248,17.757543563842773,17.726229636192322,161,161.67658333333333,139,0.0,0.0,8.333333333333333e-05
