campaign_id,arm,scenario,tic,template_source_id,template_status,template_k,pool_index,template_exp_per_night,template_wg_contrasts,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,match,control_campaign_id,null_serial,n_modes_injected,n_modes_rejected,shard_sha256
9201419762471310000,B,ladder_g3r1,141976247,258439731372229120,not_detected,1,306,1.0,61,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000306,-1,1,0,50b7d35c72dbe3aba0d18317aad1289958bad3757cb398e49e5272f62cda71d8
9201419762471320000,B,ladder_g3r2,141976247,258439731372229120,not_detected,1,306,1.0,61,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000306,-1,1,0,7c6eb01f8148ffaba46d3357ec3cbc110a19278b10f65ebc7229384cfb2edcc4
9201419762471330000,B,ladder_g3r3,141976247,258439731372229120,not_detected,1,306,1.0,61,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000306,-1,1,0,b1eaf1fea5627987461d1c25937384f9e9f5706171e9d1b024b317ea0635d5c4
9201419762471221000,B,phase_1,141976247,258439731372229120,not_detected,1,306,1.0,61,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000306,-1,1,0,78ba24e70809dc0f33bbd5b787091a1b427b7c0f0e2bb2a9b4eec3413895f728
9201419762471222000,B,phase_2,141976247,258439731372229120,not_detected,1,306,1.0,61,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000306,-1,1,0,cee96f7e387b674807502292ae4db32be841594ee70fcc0cd060791d1544fd57
9201419762471220100,B,ampscale_0.7,141976247,258439731372229120,not_detected,1,306,1.0,61,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000306,-1,1,0,0d5eaf983762d361e42e5361ce85f2893b887fee09c8afdbcd913cbee0130c89
9201419762471220200,B,ampscale_1.3,141976247,258439731372229120,not_detected,1,306,1.0,61,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000306,-1,1,0,9b3087b98f4a2847a9e7fb65f42b33751383a6667adb04acc2137e6b1489f8c2
9201419762471220001,B,cadence_alt,141976247,258439731372229120,not_detected,1,306,1.0,61,1.7,0.8,0,1.0,False,,,1,120.0,1,tol_0.25,9500000000000000306,-1,1,0,dc112dcca5499136c32f5d0b512256b0bff9a7194b74ac734495095198d78e30
9201498638490220000,B,nominal,149863849,4235280071072332672,candidate,0,642,1.0,0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000642,-1,19,0,e9fb73a2cb8a21882a1d1e6d842fd8e5488821ee3076c2d09505b833f17ce4aa
9301498638490220000,A,nominal,149863849,4235280071072332672,candidate,0,642,1.0,0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,19,0,3a6f1577944fba379cabc9ab275d7faf6103ee2c31241f0b051c4353ac2dcb2e
9201498638491220000,B,nominal,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000791,-1,19,0,be96c63b6dc236f90f0a1198f4bf5312c3571d522e70a195c25d4e776d2f1fa6
9301498638491220000,A,nominal,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,19,0,b17206a73629dd87ff926268d9197a2904d53fba27202a572e6e8729de35545e
9201498638492220000,B,nominal,149863849,1072975022015600000,not_detected,2,10,1.0,100,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000010,-1,19,0,a8e367caa20717811c79d810bb0b47535da968fcd55bcfbb1d836d79a2340749
9301498638492220000,A,nominal,149863849,1072975022015600000,not_detected,2,10,1.0,100,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,19,0,538880dd21df61621ecf0e1cfbb02d18f292d30893901394f1bece9ec7707116
9201498638491110000,B,ladder_g1r1,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,fc34a7283bf7b2c3f668c4c92212ce4fb340cdcef445304594a81c04231fd6c7
9201498638491120000,B,ladder_g1r2,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,424005e5bb14dbd866775200fe1b54bb3e3670d5db4b467d023b1322ec96725f
9201498638491130000,B,ladder_g1r3,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,8047032a30135d4ce3680c6723799ee755de87a3389b9f59192255f1182d7ba5
9201498638491210000,B,ladder_g2r1,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,6ce9de8c13f8aa1e55003eef05f40e7f3c32d67c9423cb7fa7636303378079ac
9201498638491230000,B,ladder_g2r3,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,76087d39aab78de64b9e2bb8a1c42ab0217b67fe7df921316b9967465ff81440
9201498638491310000,B,ladder_g3r1,149863849,5725503293214289280,not_detected,1,791,1.0,8,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,4c9beb7a9dc1958949cf6e5f296fa08d8209400fcb009b91cc33be68b7bb51cd
9201498638491320000,B,ladder_g3r2,149863849,5725503293214289280,not_detected,1,791,1.0,8,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,cb37f624f5ddbbc7cb73ab17ca2354ffa6f815863e48da9792cb4494fa8ee035
9201498638491330000,B,ladder_g3r3,149863849,5725503293214289280,not_detected,1,791,1.0,8,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,b12b6fbe29a8482d1370d8fa2efa069fbd83afa3ca7f88401c9921021239a9f3
9201498638491221000,B,phase_1,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,fe5035dd66c69fc3f20d64d3a4abe5ed2d4aa99c9366962e0b2a210fd8bf734b
9201498638491222000,B,phase_2,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,4e50c2d980d33b6c0a0cfb2f1446b9bc53b813cd565d3b1abb430b2b1b85d46e
9201498638491220100,B,ampscale_0.7,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,4f5189f4b7f5b11f95d03903817c0908fc531f604f2ff508167ee24cc2b447b6
9201498638491220200,B,ampscale_1.3,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000791,-1,19,0,2943087278b5e5594d59a5cdede9a71e2366bc554574689cd1b29eba720d959d
9201498638491220300,B,dropout,149863849,5725503293214289280,not_detected,1,791,1.0,8,1.7,0.8,0,1.0,True,398.96,,0,20.0,1,tol_0.25,9500000000000000791,-1,18,0,c3737f0032ef54933ea01f00e863031d091bcc2b0f5640be82c9e98ecf6adab2
9201560646570220000,B,nominal,156064657,3759364193922337152,confirmed,0,558,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000558,-1,2,0,848a596bc15bcf12642d1d1c524e4f981fb7c77696c433566da9a9064dbd8136
9301560646570220000,A,nominal,156064657,3759364193922337152,confirmed,0,558,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,f6fdc9c72895ccd180443b083b19c4942d5fdc5053c77ce7aa45f1a1913cf07b
9201560646571220000,B,nominal,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000458,-1,2,0,dc437c38bdb51bbbef8649d79c8a088a6f6e1b43a8aa82588420598b0f0185c9
9301560646571220000,A,nominal,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,704568e0a25e21ed31a09fbce429bf0f8a58c53475580f0391376756bc77fea9
9201560646572220000,B,nominal,156064657,1555179177955997440,candidate,2,98,1.0,373,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000098,-1,2,0,2aaa26db4a0f21a15af177e96aaa6ac14849574fa67fc9a117a38add1d2aca6f
9301560646572220000,A,nominal,156064657,1555179177955997440,candidate,2,98,1.0,373,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,7f55280e0125925420c4faadc339ec430e84a0ec90cf4072968b2713676752cb
9201560646571110000,B,ladder_g1r1,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,41084aab5be178b9fb058b5e2b3b725521ef536bdfd650fa0d327dd1f5581206
9201560646571120000,B,ladder_g1r2,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,1e62b91fd140d5cb9ab4d6124334f3e0612d391fcf8dee94131eccc288b2eec3
9201560646571130000,B,ladder_g1r3,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,6d3aba22b21b5e29e4cb46b996c50903ad707a93543afa7ef87639a440d993d8
9201560646571210000,B,ladder_g2r1,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,d14a80f773a16d277681be9bafd199b5d649c246ae391e64a990a782e643730a
9201560646571230000,B,ladder_g2r3,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,ba8dc0db5dd0f725e3458dcc98fe9de73cb495ad7e9110ddfec849ad2e2b42c6
9201560646571310000,B,ladder_g3r1,156064657,3277341526122556160,not_detected,1,458,1.0,58,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,4c16db7d34ec6a0a0ca7f3f0c1d3247c8f196a30576bb912eea0372d429dda45
9201560646571320000,B,ladder_g3r2,156064657,3277341526122556160,not_detected,1,458,1.0,58,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,019e19392cd6eed92c1b0a8668346fd2a5ac209f225238c292146314be80ec6f
9201560646571330000,B,ladder_g3r3,156064657,3277341526122556160,not_detected,1,458,1.0,58,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,121d5f3a61ef7b23b822aaf5d6b94b41c6077c5a7e583e6f6cf94be12e875da6
9201560646571221000,B,phase_1,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,060de56e4c82666852b0576faa48c0234be3f0d434fd309a7b477f7863b23b1a
9201560646571222000,B,phase_2,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,bfcfec092b55ede8f4cadd1d4db2c99f537ed288f19756d8f59b41c07b9a4fc2
9201560646571220100,B,ampscale_0.7,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,be62f3f3860ff8c27cc11e0a711e161af4dbd45cd7427c83f00ee847e0583232
9201560646571220200,B,ampscale_1.3,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,2,0,6b45f076fa0a2592f127299c5a88fe990d83148d3467ef2e9765b5452f057a6d
9201560646571220300,B,dropout,156064657,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.8,0,1.0,True,1418.05,,0,120.0,1,tol_0.25,9500000000000000458,-1,1,0,3e4fda7afcbd4a07fd0e4fe97c6d14a425c5d1444b091b30c425f3dc284e3938
9201580681170220000,B,nominal,158068117,3705386281897262848,not_detected,0,544,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000544,-1,1,0,493160b4a2d279dafb5d77b780aeafbe224a4c29089de8557f8a58a9a02444ff
9301580681170220000,A,nominal,158068117,3705386281897262848,not_detected,0,544,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,4bf08ec99a8d050598ee351636a7b39052ccbb8e4327f5bfc6669778a228c0b6
9201580681171220000,B,nominal,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000658,-1,1,0,4a2480ef369708f2769cd391142d1353f724d674aec00b7ab83234b26129466b
9301580681171220000,A,nominal,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,8f7c700ec5a70f4e48ec83ab086e6610c98685797f8a9d8d9e4e5a1e552b96df
9201580681172220000,B,nominal,158068117,1228266814506156928,candidate,2,42,1.0,443,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000042,-1,1,0,8021f705fd69b16eda1fbe917be59470e17c619f584f99976d4a3e08d6fbcf86
9301580681172220000,A,nominal,158068117,1228266814506156928,candidate,2,42,1.0,443,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,d324e12ff98134b4bdd5c4930b9a8d018f6274bdee31ae833ce8924bbba4433f
9201580681171110000,B,ladder_g1r1,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,3752d046e536481e3488b0abbadbbdecac9079d1bde22c50191f22b38a549f0f
9201580681171120000,B,ladder_g1r2,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,2d34cd0db527ece25533183ccdcd26b610be490f4a960a0c5c35b5fe2359e856
9201580681171130000,B,ladder_g1r3,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,fafb7ab4f86c3451b3d8dc795478baf6e307514104b8b745b34d9359e2f361d9
9201580681171210000,B,ladder_g2r1,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,6e4a69b5d774387462bcf8e265845cec717bc37a21665f77b07ac0b493a3d143
9201580681171230000,B,ladder_g2r3,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,0fa7e241fa3137b846313228857433af8cf169bc0bfe0adea7c0768adca77d76
9201580681171310000,B,ladder_g3r1,158068117,4309653752005719424,confirmed,1,658,1.0,65,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,d51980d772b5e6d54e2a7da1f67f5bd0ce8cbcbec7fdff4c61740b52a608386c
9201580681171320000,B,ladder_g3r2,158068117,4309653752005719424,confirmed,1,658,1.0,65,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,eebfa65bba593a5d5261dc939f8c52f6f70247ccf7946156b22bb4812011d4d4
9201580681171330000,B,ladder_g3r3,158068117,4309653752005719424,confirmed,1,658,1.0,65,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,2d3bfae6f7701e611159144d9c9d7d433619000ada82e996e62107fe3d77fe35
9201580681171221000,B,phase_1,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,bca546c3e170d576ab4faf6660b7dc8672f6ed58baa7e128c05e433f78b99cce
9201580681171222000,B,phase_2,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,cb91c40d7e74ff86315ef7ea13dc64ac9315284c3fd8196592244b3cb0b4854e
9201580681171220100,B,ampscale_0.7,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,54ff750d939f952bda72579585dff1baa347e3a20fb17b8c4a6deff9a1b6ae2d
9201580681171220200,B,ampscale_1.3,158068117,4309653752005719424,confirmed,1,658,1.0,65,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000658,-1,1,0,107520b27b9ca13d57e38e2754a11a74fbcf447b2fac4b3786589c597a5e4f70
9201599731520220000,B,nominal,159973152,4089730604499317760,not_detected,0,610,1.0,8,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000610,-1,3,0,bb859cca78629536864dbe0a90773d403cc27575189e6bdc0b30af3b5c4c9cd0
9301599731520220000,A,nominal,159973152,4089730604499317760,not_detected,0,610,1.0,8,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,3,0,54c849478613212884752fc981e272cc799d0b174a2c00276fa276d0500d3347
9201599731521220000,B,nominal,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000448,-1,3,0,f3452c5937776557c33383568e4b68bd58f7b02b870a9de9633c0330dfc3d092
9301599731521220000,A,nominal,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,3,0,3d4229b6759db834f447f67669205d74f82403dd49bba74c1f12acf08cac282b
9201599731522220000,B,nominal,159973152,690742208485115520,not_detected,2,865,1.0,346,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000865,-1,3,0,1785b3f06a1f85f732028eb744d29a1588099b45d2d29c425f95b1a8954b8645
9301599731522220000,A,nominal,159973152,690742208485115520,not_detected,2,865,1.0,346,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,3,0,07e73c7a85277a3c9dd0a0110c013f9b9af00329ac861efc000ba31f16d07d4a
9201599731521110000,B,ladder_g1r1,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,51cc957ebc0dc2bb92f13349b4aa907c671b205c5113e00f9f97b50639ce4e9b
9201599731521120000,B,ladder_g1r2,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,123b46a8f0170cf97ea0685ab675531a1957fda56d47f46d00ab2a6b03331e11
9201599731521130000,B,ladder_g1r3,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,44e4fb27243cfbf9834588cfe8fcf35baa23bcea97e2bedcbed27f10c8aeaa61
9201599731521210000,B,ladder_g2r1,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,36d62dda820a20dc3c940acb86203da2142ce1b8da8351ae3c334c40ec9c184a
9201599731521230000,B,ladder_g2r3,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,cf53fc146818e7bb37687d35a91fabaa8314862e948c10cd6b3c809666b68032
9201599731521310000,B,ladder_g3r1,159973152,3234830931961892224,confirmed,1,448,1.0,58,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,b72ecde36de8ddb27a355bdc711754d60c9d8258b82689efd96cb8f78c1a6095
9201599731521320000,B,ladder_g3r2,159973152,3234830931961892224,confirmed,1,448,1.0,58,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,d7a336c1e454fe2e082d7b98c233f52958effa75096233671a0992c9f6ba9bdb
9201599731521330000,B,ladder_g3r3,159973152,3234830931961892224,confirmed,1,448,1.0,58,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,fa6be5789645a478f8bc09b8d528f968a360ab0a668cc8a461e8123649eb5d26
9201599731521221000,B,phase_1,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,3dfdd04550fe4638760a6c9f4e89d0bddce54df009218bfe6710b50a521609cc
9201599731521222000,B,phase_2,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,8a8f13b688625b0a5c6caaf7e4f0043a4204e3b7d694b8be3ad0d89da13c8505
9201599731521220100,B,ampscale_0.7,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,d5e0241c9ffe85289f4bcda3f496855c0e7403820840679870887bfa3d37f2ec
9201599731521220200,B,ampscale_1.3,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000448,-1,3,0,1baa3edb8996bda7022605825992f835f35cb27f15ca995e1ce5395d56fcbb5d
9201599731521220300,B,dropout,159973152,3234830931961892224,confirmed,1,448,1.0,58,1.7,0.8,0,1.0,True,977.55,,0,120.0,1,tol_0.25,9500000000000000448,-1,2,0,7caaf5798b8ee0bf3dc8cd5fd79374bda298ea266a0a218f06816d0b3bfe0b76
9201674865430220000,B,nominal,167486543,1747832062024486912,confirmed,0,128,1.0,6,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000128,-1,4,0,bff7c43820ed1837f8d66f0695431c2c0fe7c11e879f0bca9867cae2fb196fb7
9301674865430220000,A,nominal,167486543,1747832062024486912,confirmed,0,128,1.0,6,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,4,0,670e1a7cba4d74f30ad1460781a12c4e8359eb963131aa2b46fb2a3f3a02f52a
9201674865431220000,B,nominal,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000219,-1,4,0,92a6d30d11df8268369762a4a2f4ff2d224e73c45749527bc60dfddc69173467
9301674865431220000,A,nominal,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,4,0,4325b188e2285b46adddf1acfc2b19663744418254691fe896bd0f7803bb3bed
9201674865432220000,B,nominal,167486543,1893101535448502400,confirmed,2,170,1.0,423,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000170,-1,4,0,e67ff495324083e5ef1880d0943ab12c744cacd2bd7b2d65bba64f567dc30aa1
9301674865432220000,A,nominal,167486543,1893101535448502400,confirmed,2,170,1.0,423,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,4,0,9a622cb68ced178f68f30af9c9fbd227cdc731f3af767a38a0aaa054d6139066
9201674865431110000,B,ladder_g1r1,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,91d3f5d1ddfbceecb9d8b6fb8e50462c1043c4f9477c1ec8bdd816ebb480e9cb
9201674865431120000,B,ladder_g1r2,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,de0d1e8f9cbd341bfdcc62c19439e2dc2f85aaaa9d3e6b115a32450e8d0d4b4a
9201674865431130000,B,ladder_g1r3,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,d926a1037910f8f08c48c07926e586abce1bc77ea8230195d33474859a5b4330
9201674865431210000,B,ladder_g2r1,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,9f33bc50e24ba8b0f630604b43432201434e4462520c727ea94138ddd9b0f0fa
9201674865431230000,B,ladder_g2r3,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,e56a2a0583df31d56a43409962282e5be3e1806f80ba89981fd0a795ecb5b25f
9201674865431310000,B,ladder_g3r1,167486543,2086392484165035136,not_detected,1,219,2.0,56,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,d21f415692ad175697269b583814ef52ade21c42818372f487f58e4b30f647c2
9201674865431320000,B,ladder_g3r2,167486543,2086392484165035136,not_detected,1,219,2.0,56,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,3ba82b0cabaeae154b2f23cad23b2dc232c1b469eab9c07985b40e0423c722c1
9201674865431330000,B,ladder_g3r3,167486543,2086392484165035136,not_detected,1,219,2.0,56,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,18b24505ca138d8f8e58b1897dbf85a47e34cbb5506e43ba8c61cfdc52998c0e
9201674865431221000,B,phase_1,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,11dd0e767b6548b731bb1db48c03d5ff93057abd21361d283d38637133949dff
9201674865431222000,B,phase_2,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,feb831fdb27ceec0250ca17680950b1b9abcc216bbc92cb5c472705ae8bdd4de
9201674865431220100,B,ampscale_0.7,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,13b5841e00025661cc021c3f5e8532e868b94cefbd739a1caca987510c052be2
9201674865431220200,B,ampscale_1.3,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000219,-1,4,0,2d1af4b94a279a29df18bac87d9fb26a6156403a70d5441b2dcea9f441124f7a
9201674865431220300,B,dropout,167486543,2086392484165035136,not_detected,1,219,2.0,56,1.7,0.8,0,1.0,True,535.26,,0,20.0,1,tol_0.25,9500000000000000219,-1,3,0,04fb1387648f327399ec29c5f5a9e8525ddb83bd330e60661fedd821ce3a36c4
9201880872040220000,B,nominal,188087204,2931529038838835712,confirmed,0,359,1.0,10,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000359,-1,5,0,74ce512a837b671760c4c8634aa50c3387f5df8a64148aa956a920cc96aa4945
