source_id,wdj_name,wd_class,known_roster,in_core,n_variants,ls_complete,blind_status,best_pass,best_frequency_per_day,best_period_days,best_period_seconds,basis,best_band_fap,zg_fap,zr_fap,zg_amplitude_mmag,zr_amplitude_mmag,zg_alias,zr_alias,low_zg_a95_mmag,low_zr_a95_mmag,high_zg_a95_mmag,high_zr_a95_mmag,low_pass_available,high_pass_available,low_unavailable_reason,high_unavailable_reason,n_exp_zg,n_exp_zr,baseline_days,bootstrap_fap,bootstrap_exceedances,bootstrap_resamples,bootstrap_resolution,census_variable,census_verdict,disagreement
1267342736203088128,WDJ145134.21+252222.30,unclassified,False,True,4,True,confirmed,low,0.6213294726662526,1.6094520604483709,139056.65802273926,zg+zr,1.6957746370024156e-85,1.6957746370024156e-85,9.143792839005991e-61,33.91460810905,31.15826763900053,False,False,8.40386003906737,8.70354029935373,1.8787735940156027,4.501680974285606,True,True,,,725,893,2719.813036951702,,,,,False,not_variable,ls_only
1273088783971336576,WDJ154315.11+302133.36,unclassified,False,True,4,True,confirmed,low,18.38452281245662,0.0543935793276309,4699.605253907314,zg+zr,0.0,8.712052980041057e-12,0.0,6.317682116233113,38.579813190052,False,False,3.290792475185836,5.934834378684373,1.796678330471847,3.482863053457331,True,True,,,1191,1388,2759.728958840482,0.0099009900990099,0.0,100.0,0.0099009900990099,False,not_variable,ls_only
1273456463234876288,WDJ152935.00+292801.95,unclassified,False,True,4,True,confirmed,low,37.749136135429005,0.026490672433202,2288.794098228656,zg+zr,1.921139516197461e-86,1.921139516197461e-86,8.699303278931261e-69,32.77652831919575,28.84717404140904,False,False,8.010968736491035,7.513818756604497,3.264858166857396,4.463972528634285,True,True,,,675,859,2747.766190671828,,,,,False,not_variable,ls_only
1286055427676135808,WDJ144007.60+315413.02,unclassified,False,True,4,True,confirmed,low,1.03129999813225,0.9696499581218498,83777.75638172783,zg+zr,1.5562943731197767e-187,1.5562943731197767e-187,1.6876106303701358e-169,47.95818699022546,43.64037795019586,False,False,15.724055145481609,9.326891384484346,3.172997395798999,3.2840358156583025,True,True,,,873,1044,2724.8133473182097,,,,,False,not_variable,ls_only
1304881884242947200,WDJ163411.33+281211.59,unclassified,False,True,4,True,confirmed,low,0.0011927321589282,838.4111994586771,72438727.6332297,zg+zr,1.4450577179854763e-28,1.4450577179854763e-28,2.0549097623349598e-07,8.54214716035204,5.908940132097924,False,False,3.048989787443348,3.427268432744841,1.6523834711197816,2.3105052429689605,True,True,,,1399,1569,2766.756958213635,,,,,False,not_variable,ls_only
130960218644587136,WDJ022228.39+283007.72,unclassified,False,True,4,True,confirmed,low,6.862856803266329,0.1457119139545585,12589.509365673855,zg+zr,9.58804237387976e-98,9.58804237387976e-98,7.475532831740862e-69,38.25599230906554,28.827920367314565,False,False,10.31913569651935,8.593659113284504,2.616341988309605,4.470867292234516,True,True,,,511,897,2669.893970580772,,,,,False,not_variable,ls_only
1336988963803208192,WDJ171955.76+363936.32,unclassified,False,True,4,True,confirmed,low,0.9778456090014184,1.0226563281510317,88357.50675224913,zg+zr,4.8663394319419416e-17,2.823314670864775e-05,4.8663394319419416e-17,6.499588191643805,7.496155672716992,False,False,4.54885093912022,3.5892948199763404,2.060670504058657,1.6105135210392847,True,True,,,899,850,1653.7375482530333,,,,,False,not_variable,ls_only
1355161726346266112,WDJ170847.69+424100.56,unclassified,False,True,4,True,confirmed,high,192.10970288453265,0.0052053591514898,449.743030688724,multiband+zg,9.58376164352714e-10,9.58376164352714e-10,0.2108593290254031,3.932353178091901,2.783932918785567,False,False,2.730733341674625,2.664781444820284,1.9571506110086545,1.9997822194464565,True,True,,,3827,3883,2770.7383453049697,,,,,False,not_variable,ls_only
1372458109403442432,WDJ160123.19+364834.29,unclassified,False,True,4,True,confirmed,low,1.9632631557518043,0.5093560672548066,44008.36421081529,multiband+zr,0.0001513577288141,1.0,0.0001513577288141,1.8475840106277264,7.226040731295298,False,False,6.016612312985348,5.720884272028037,4.2006977542332535,3.4470563604498428,True,True,,,1665,1510,946.7401222065092,,,,,False,not_variable,ls_only
1395293935119779584,WDJ151343.51+443436.25,unclassified,False,True,4,True,confirmed,low,9.050094709012876,0.1104960812182564,9546.86141725736,zg+zr,2.5623893298283566e-283,2.4648417403819603e-83,2.5623893298283566e-283,18.90623640416901,43.51462145422749,False,False,4.584756564643373,7.032947945789849,2.466953040780599,4.017968970315406,True,True,,,1317,1303,2750.7446938878857,,,,,False,not_variable,ls_only
1411939063696260736,WDJ164531.42+485949.06,unclassified,False,True,4,True,confirmed,high,241.58628188132172,0.0041393078787944,357.6362007278361,multiband+zr,1.5741338789801028e-07,0.1561091486290236,1.5741338789801028e-07,4.442659346711534,5.429023856740063,False,False,4.367308680960133,4.175297809549953,3.1056944031226683,2.8485175582888367,True,True,,,2044,2076,2770.731660044752,,,,,False,not_variable,ls_only
1415911839725510528,WDJ171743.52+515840.07,unclassified,False,True,4,True,confirmed,low,0.7968286576819376,1.2549749439347604,108429.8351559633,zg+zr,1.2626505497640419e-113,1.2626505497640419e-113,1.8476128345362085e-66,21.19851748417298,20.1969632358124,False,False,4.237722117775756,5.04550407828846,2.344513355876672,3.0160400798860167,True,True,,,1983,2084,2770.7336812191643,,,,,False,not_variable,ls_only
141730416074813312,WDJ024830.32+372526.22,unclassified,False,True,4,True,confirmed,low,25.51931051181444,0.0391860116885618,3385.671409891744,multiband+zg,0.0009951933767867,0.0009951933767867,1.0,16.803779556386516,1.5090454386731444,False,False,13.506757429889678,9.495171354779222,3.6120584759188064,6.028711266273874,True,True,,,582,891,2745.344548692461,,,,,False,not_variable,ls_only
1428369955006868352,WDJ162458.18+540429.97,unclassified,False,True,4,True,confirmed,low,4.326812427771803,0.2311170212929646,19968.51063971215,zg+zr,6.968610355658929e-21,6.968610355658929e-21,3.518298965346476e-19,13.157085545899644,12.910229449946224,False,False,5.572134647767172,5.52554430629792,3.2651597834459327,3.4122565695926275,True,True,,,1716,1780,2749.760984237306,,,,,False,not_variable,ls_only
1434462314576560512,WDJ173426.55+582431.90,unclassified,False,True,4,True,confirmed,low,0.0338055815040517,29.580914023920712,2555790.9716667496,zg+zr,4.0823101670950514e-11,4.0823101670950514e-11,9.8060903857526e-08,10.972324762126012,7.704662892649374,False,False,5.744960195470213,4.541691879707618,3.414572157399012,3.0237307165311176,True,True,,,1799,2320,2771.7316440413706,,,,,False,not_variable,ls_only
1445074014829920000,WDJ133617.60+254141.11,unclassified,False,True,4,True,confirmed,low,0.9662198929099248,1.0349610966799088,89420.63875314413,multiband+zr,4.906269323820206e-13,0.9737628967348004,4.906269323820206e-13,9.311154668672064,12.035314885974945,False,False,8.599012736352044,7.628246919909779,2.5320066176327103,2.3957734425122594,True,True,,,317,524,2656.8486312869936,,,,,False,not_variable,ls_only
1465214177336901376,WDJ124740.10+303007.41,unclassified,False,True,4,True,confirmed,low,0.1054339964033145,9.484606807226772,819470.0281443931,zg+zr,8.463710075748902e-63,8.463710075748902e-63,1.9955469049528945e-31,37.82983673320404,27.53741873081528,False,False,10.585895517610872,9.980412988968151,4.829250425961636,6.0491349009148765,True,True,,,632,711,2650.9476026198827,,,,,False,not_variable,ls_only
1476652053203050368,WDJ132952.65+392150.38,unclassified,False,True,4,True,confirmed,low,0.966291342835291,1.0348845691464037,89414.02677424929,multiband+zr,0.0007714324739348,1.0,0.0007714324739348,9.92422452716544,14.608493463993002,False,False,10.693683029759056,9.943272566359784,7.531936705853663,6.055233830569269,True,True,,,556,725,2660.895204189233,,,,,False,not_variable,ls_only
