source_id,wdj_name,wd_class,known_roster,in_core,n_variants,ls_complete,blind_status,best_pass,best_frequency_per_day,best_period_days,best_period_seconds,basis,best_band_fap,zg_fap,zr_fap,zg_amplitude_mmag,zr_amplitude_mmag,zg_alias,zr_alias,low_zg_a95_mmag,low_zr_a95_mmag,high_zg_a95_mmag,high_zr_a95_mmag,low_pass_available,high_pass_available,low_unavailable_reason,high_unavailable_reason,n_exp_zg,n_exp_zr,baseline_days,bootstrap_fap,bootstrap_exceedances,bootstrap_resamples,bootstrap_resolution
1151452939325236864,WDJ105748.50+865658.09,unclassified,False,True,4,True,not_detected,high,597.3821634820005,0.0016739703009732,144.63103400408656,,0.0028474005398405,0.0028474005398405,1.0,6.1048254809611935,1.4944966188217157,False,False,9.36410703211995,8.585945449440164,4.177497269493009,4.662588396554348,True,True,,,635,648,2216.0623070024885,,,,
1151978952560241024,WDJ083907.09+865815.69,unclassified,False,True,4,True,not_detected,low,37.83192673309949,0.0264327007993777,2283.7853490662387,,0.422906423254644,1.0,0.422906423254644,5.836002714762354,15.463442437544373,False,False,11.551012224869742,12.742737902058236,1.7376132801854156,2.9990545083504374,True,True,,,309,335,2334.218942191452,,,,
1155921079702524160,WDJ152149.03+043928.30,unclassified,False,True,4,True,not_detected,low,21.929461517835776,0.0456007549107703,3939.905224290562,,0.9658012048690005,1.0,0.9658012048690005,11.52926576472733,21.80135757191032,False,False,34.692314135392586,21.47022196547264,15.41732546975739,13.790932619734438,True,True,,,20,69,2160.0211186888628,,,,
1157401396015448960,WDJ151215.73+065156.43,unclassified,False,True,4,True,confirmed,low,4.424386415281933,0.2260200412301187,19528.131562282266,zg+zr,1.793840181348818e-29,1.793840181348818e-29,6.547387167210979e-26,20.84190093652148,19.39622151021444,False,False,8.048100378082284,7.625549787355669,2.7474432429270377,4.7209003153733695,True,True,,,520,814,2711.765852674842,,,,
1158050898150073472,WDJ145545.58+041508.67,unclassified,False,True,4,True,confirmed,low,0.8139716547041307,1.22854400914426,106146.20239006406,zg+zr,1.0407057031565955e-122,2.179265612540022e-101,1.0407057031565955e-122,33.403064293092136,35.49554235645996,False,False,8.215119792481204,8.589458087401663,1.738375729831091,3.745552063807205,True,True,,,489,812,2711.765191384125,,,,
1160300056558791168,WDJ150626.20+063846.26,unclassified,False,True,4,True,not_detected,high,913.7640683043192,0.0010943743956311,94.55394778253134,,0.996914399082738,1.0,0.996914399082738,0.763451992310249,6.044960467527152,False,False,12.131888492900424,6.952303379138014,4.552202133108139,4.685362662955737,True,True,,,519,843,2711.765608380083,,,,
1163266672074075008,WDJ151826.69+065813.27,unclassified,False,True,4,True,not_detected,low,21.34660494684632,0.0468458568699814,4047.4820335663935,,0.0251181988477056,1.0,0.0251181988477056,4.644322414787571,13.495618588574704,False,False,16.477095866682486,11.126857378643296,5.484572813163028,6.216975502686062,True,True,,,512,827,2711.7661166326143,,,,
1171325095873664640,WDJ143440.09+060702.67,unclassified,False,True,4,True,not_detected,low,41.44292610611495,0.0241295703261756,2084.794876181573,,0.7634842228279197,0.7634842228279197,1.0,14.434323249018377,1.853680099092676,False,False,11.862868306930368,12.664301336638712,2.531215949512043,6.682534214576453,True,True,,,352,564,2701.812118992209,,,,
1179312330589760768,WDJ143041.14+122623.43,unclassified,False,True,4,True,not_detected,low,2.002370578121536,0.4994080570930682,43148.85613284109,,0.0039257049168505,0.0039257049168505,1.0,8.68917068741994,6.10141849713152,True,True,6.414551572291335,6.036989005267896,2.265393814734765,4.546537870764634,True,True,,,542,791,2697.852265222464,,,,
1180021786172275712,WDJ145832.64+100818.11,unclassified,False,True,4,True,not_detected,low,5.057574369522307,0.197723241802661,17083.288091749913,,0.5888750734909495,1.0,0.5888750734909495,8.876021903698133,6.521022777003306,False,False,18.326311650027204,5.334912067082185,2.550399722900817,3.185840733347927,True,True,,,536,761,2699.831777518615,,,,
1183379213647590016,WDJ150552.81+135057.00,unclassified,False,True,4,True,candidate,low,0.0027657690146318,361.56309319746987,31239051.2522614,zr,0.0001788356711165,0.999999999999978,0.0001788356711165,8.41054909727268,6.968411111026084,True,False,4.8973035286922775,4.991200955384402,1.422454430083166,3.0389627850209515,True,True,,,568,857,2711.7231989810243,,,,
1188363918331170048,WDJ145540.89+175351.74,unclassified,False,True,4,True,not_detected,high,608.6047700450139,0.0016431024684969,141.96405327813918,,0.2531199600893982,0.2531199600893982,1.0,4.030144186153261,2.3711566142276244,False,False,8.051269101389448,6.462406193027817,3.1338193641138856,4.100628818831558,True,True,,,512,948,2699.85258566821,,,,
1190316479183748992,WDJ154119.84+120914.79,unclassified,False,True,4,True,confirmed,low,8.769980722868663,0.1140253361552315,9851.789043812008,zg+zr,0.0,1.5107424261956915e-87,0.0,22.479580084847083,62.256623926161474,False,False,5.881935410476622,12.517825544180544,2.4125834410509355,4.2089367733414775,True,True,,,624,988,2724.749432765413,0.009900990099009901,0.0,100.0,0.009900990099009901
1191504471436192512,WDJ155256.12+125444.43,WD-MS binaries,True,True,4,True,confirmed,low,7.687567814336024,0.1300801533269297,11238.925247446728,zg+zr,0.0,4.763482102673405e-258,0.0,217.07303461724143,412.62959757404207,False,False,40.29101859100685,74.45376640889012,31.55790512312392,29.30958105984565,True,True,,,606,904,2724.749947693199,,,,
1196820816314793984,WDJ154955.89+175600.82,unclassified,False,True,4,True,candidate,low,0.0026596469051149,375.9897594213843,32485515.214007605,zr,0.0002873597480322,1.0,0.0002873597480322,1.5277382413416187,5.000130845383231,True,False,2.981444677841788,3.329433610332946,1.3043241708080542,1.7908950549477878,True,True,,,721,1017,2744.7252437761053,,,,
1199164627209299584,WDJ160110.81+161827.19,unclassified,False,True,4,True,not_detected,low,2.002566560621049,0.4993591821936112,43144.63334152801,,0.0010211579259226,0.0010211579259226,1.0,7.843587025903592,4.458103751210781,True,True,5.080827926589229,6.880781387387914,2.044818467307149,4.882399758330893,True,True,,,705,1011,2746.7251816559583,,,,
