,R-hat,ESS Bulk,ESS Tail,MCSE Mean,Status
ztfgc_init_artist_effect[378],1.0000,25071,7638,0.0000,Pass
ztfgc_init_artist_effect[379],1.0000,24974,8652,0.0000,Pass
ztfgc_init_artist_effect[380],1.0000,25613,8735,0.0000,Pass
ztfgc_init_artist_effect[381],1.0000,30472,8641,0.0000,Pass
ztfgc_init_artist_effect[382],1.0000,25225,8919,0.0000,Pass
ztfgc_init_artist_effect[383],1.0000,26068,9083,0.0000,Pass
ztfgc_init_artist_effect[384],1.0000,28508,9006,0.0000,Pass
ztfgc_init_artist_effect[385],1.0000,28855,9029,0.0000,Pass
ztfgc_init_artist_effect[386],1.0000,26142,9120,0.0000,Pass
ztfgc_init_artist_effect[387],1.0000,25957,8787,0.0000,Pass
ztfgc_init_artist_effect[388],1.0000,27358,8417,0.0000,Pass
ztfgc_init_artist_effect[389],1.0000,26436,9553,0.0000,Pass
ztfgc_init_artist_effect[390],1.0000,24026,8483,0.0000,Pass
ztfgc_init_artist_effect[391],1.0000,26418,9431,0.0000,Pass
ztfgc_init_artist_effect[392],1.0000,25540,8519,0.0000,Pass
ztfgc_init_artist_effect[393],1.0000,24798,8565,0.0000,Pass
ztfgc_init_artist_effect[394],1.0000,27463,8710,0.0000,Pass
ztfgc_init_artist_effect[395],1.0000,26770,8303,0.0000,Pass
ztfgc_init_artist_effect[396],1.0000,25529,8896,0.0000,Pass
ztfgc_init_artist_effect[397],1.0000,28520,8286,0.0000,Pass
ztfgc_init_artist_effect[398],1.0000,24356,9324,0.0000,Pass
ztfgc_init_artist_effect[399],1.0000,25791,8914,0.0000,Pass
ztfgc_init_artist_effect[400],1.0000,25547,8657,0.0000,Pass
ztfgc_init_artist_effect[401],1.0000,25531,9283,0.0000,Pass
ztfgc_init_artist_effect[402],1.0000,28163,8475,0.0000,Pass
ztfgc_init_artist_effect[403],1.0000,27035,8257,0.0000,Pass
ztfgc_init_artist_effect[404],1.0000,26231,7827,0.0000,Pass
ztfgc_init_artist_effect[405],1.0000,27578,8478,0.0000,Pass
ztfgc_init_artist_effect[406],1.0000,24638,8316,0.0000,Pass
ztfgc_init_artist_effect[407],1.0000,27247,7717,0.0000,Pass
ztfgc_init_artist_effect[408],1.0000,26605,8847,0.0000,Pass
ztfgc_init_artist_effect[409],1.0000,25342,8206,0.0000,Pass
ztfgc_init_artist_effect[410],1.0000,27049,8453,0.0000,Pass
ztfgc_init_artist_effect[411],1.0000,23978,9683,0.0000,Pass
ztfgc_init_artist_effect[412],1.0000,28971,8538,0.0000,Pass
ztfgc_init_artist_effect[413],1.0000,27526,8177,0.0000,Pass
ztfgc_init_artist_effect[414],1.0000,28500,8645,0.0000,Pass
ztfgc_init_artist_effect[415],1.0000,28319,9327,0.0000,Pass
ztfgc_init_artist_effect[416],1.0000,32125,8186,0.0000,Pass
ztfgc_init_artist_effect[417],1.0000,24423,9383,0.0000,Pass
ztfgc_init_artist_effect[418],1.0000,26081,9288,0.0000,Pass
ztfgc_init_artist_effect[419],1.0000,25358,8342,0.0000,Pass
ztfgc_init_artist_effect[420],1.0000,25385,9357,0.0000,Pass
ztfgc_init_artist_effect[421],1.0000,26503,8901,0.0000,Pass
ztfgc_init_artist_effect[422],1.0000,25851,9284,0.0000,Pass
ztfgc_init_artist_effect[423],1.0000,26906,9738,0.0000,Pass
ztfgc_init_artist_effect[424],1.0000,25971,9013,0.0000,Pass
ztfgc_init_artist_effect[425],1.0000,29346,9081,0.0000,Pass
ztfgc_init_artist_effect[426],1.0000,26587,8274,0.0000,Pass
ztfgc_init_artist_effect[427],1.0000,27482,10039,0.0000,Pass
ztfgc_init_artist_effect[428],1.0000,28445,7519,0.0000,Pass
ztfgc_init_artist_effect[429],1.0000,26336,9260,0.0000,Pass
ztfgc_init_artist_effect[430],1.0000,25409,7475,0.0000,Pass
ztfgc_init_artist_effect[431],1.0000,26594,8665,0.0000,Pass
ztfgc_init_artist_effect[432],1.0000,27174,8087,0.0000,Pass
ztfgc_init_artist_effect[433],1.0000,24635,8782,0.0000,Pass
ztfgc_init_artist_effect[434],1.0000,25009,8351,0.0000,Pass
ztfgc_init_artist_effect[435],1.0000,29243,8502,0.0000,Pass
ztfgc_init_artist_effect[436],1.0000,26430,8892,0.0000,Pass
ztfgc_init_artist_effect[437],1.0000,29356,8290,0.0000,Pass
ztfgc_init_artist_effect[438],1.0000,27092,7020,0.0000,Pass
ztfgc_init_artist_effect[439],1.0000,28157,8784,0.0000,Pass
ztfgc_init_artist_effect[440],1.0000,26489,7915,0.0000,Pass
ztfgc_init_artist_effect[441],1.0000,28237,8631,0.0000,Pass
ztfgc_init_artist_effect[442],1.0000,24888,9050,0.0000,Pass
ztfgc_init_artist_effect[443],1.0000,26870,8819,0.0000,Pass
ztfgc_init_artist_effect[444],1.0000,28026,9052,0.0000,Pass
ztfgc_init_artist_effect[445],1.0000,27041,8711,0.0000,Pass
ztfgc_init_artist_effect[446],1.0000,26710,9057,0.0000,Pass
ztfgc_init_artist_effect[447],1.0000,27115,9321,0.0000,Pass
ztfgc_init_artist_effect[448],1.0000,25703,8931,0.0000,Pass
ztfgc_init_artist_effect[449],1.0000,26907,8937,0.0000,Pass
ztfgc_init_artist_effect[450],1.0000,27513,8215,0.0000,Pass
ztfgc_init_artist_effect[451],1.0000,27118,9513,0.0000,Pass
ztfgc_init_artist_effect[452],1.0000,25616,8663,0.0000,Pass
ztfgc_init_artist_effect[453],1.0000,26931,8754,0.0000,Pass
ztfgc_init_artist_effect[454],1.0000,26162,8033,0.0000,Pass
ztfgc_init_artist_effect[455],1.0000,25235,9257,0.0000,Pass
ztfgc_init_artist_effect[456],1.0000,26360,7681,0.0000,Pass
ztfgc_init_artist_effect[457],1.0000,26908,9124,0.0000,Pass
ztfgc_init_artist_effect[458],1.0000,25271,9061,0.0000,Pass
ztfgc_init_artist_effect[459],1.0000,26071,9148,0.0000,Pass
ztfgc_init_artist_effect[460],1.0000,26106,8842,0.0000,Pass
ztfgc_init_artist_effect[461],1.0000,27339,8742,0.0000,Pass
ztfgc_init_artist_effect[462],1.0000,27830,8784,0.0000,Pass
ztfgc_init_artist_effect[463],1.0000,24521,9129,0.0000,Pass
ztfgc_init_artist_effect[464],1.0000,25772,8922,0.0000,Pass
ztfgc_init_artist_effect[465],1.0000,26136,8630,0.0000,Pass
ztfgc_init_artist_effect[466],1.0000,27013,8759,0.0000,Pass
ztfgc_init_artist_effect[467],1.0000,22596,8967,0.0000,Pass
ztfgc_init_artist_effect[468],1.0000,26284,9428,0.0000,Pass
ztfgc_init_artist_effect[469],1.0000,25484,9316,0.0000,Pass
ztfgc_init_artist_effect[470],1.0000,27125,9064,0.0000,Pass
ztfgc_init_artist_effect[471],1.0000,21890,9408,0.0000,Pass
ztfgc_init_artist_effect[472],1.0000,26922,9224,0.0000,Pass
ztfgc_init_artist_effect[473],1.0000,27404,8818,0.0000,Pass
ztfgc_init_artist_effect[474],1.0000,26176,7515,0.0000,Pass
ztfgc_init_artist_effect[475],1.0000,27079,8492,0.0000,Pass
ztfgc_init_artist_effect[476],1.0000,28033,8834,0.0000,Pass
ztfgc_init_artist_effect[477],1.0000,26863,8165,0.0000,Pass
ztfgc_init_artist_effect[478],1.0000,28169,9084,0.0000,Pass
ztfgc_init_artist_effect[479],1.0000,26978,8130,0.0000,Pass
ztfgc_init_artist_effect[480],1.0000,25800,9690,0.0000,Pass
ztfgc_init_artist_effect[481],1.0000,25550,9429,0.0000,Pass
ztfgc_init_artist_effect[482],1.0000,28207,9626,0.0000,Pass
ztfgc_init_artist_effect[483],1.0000,26612,9124,0.0000,Pass
ztfgc_init_artist_effect[484],1.0000,27224,8419,0.0000,Pass
ztfgc_init_artist_effect[485],1.0000,27348,9138,0.0000,Pass
ztfgc_init_artist_effect[486],1.0000,29806,8158,0.0000,Pass
ztfgc_init_artist_effect[487],1.0000,30047,8092,0.0000,Pass
ztfgc_init_artist_effect[488],1.0000,28106,8910,0.0000,Pass
ztfgc_init_artist_effect[489],1.0000,24625,8627,0.0000,Pass
ztfgc_init_artist_effect[490],1.0000,26317,8522,0.0000,Pass
ztfgc_init_artist_effect[491],1.0000,25661,8999,0.0000,Pass
ztfgc_init_artist_effect[492],1.0000,27962,8960,0.0000,Pass
ztfgc_init_artist_effect[493],1.0000,25996,9193,0.0000,Pass
ztfgc_init_artist_effect[494],1.0000,25829,8191,0.0000,Pass
ztfgc_init_artist_effect[495],1.0000,27269,8726,0.0000,Pass
ztfgc_init_artist_effect[496],1.0000,27499,8664,0.0000,Pass
ztfgc_init_artist_effect[497],1.0000,26489,9551,0.0000,Pass
ztfgc_init_artist_effect[498],1.0000,26953,10367,0.0000,Pass
ztfgc_init_artist_effect[499],1.0000,25441,8561,0.0000,Pass
ztfgc_init_artist_effect[500],1.0000,28023,8876,0.0000,Pass
ztfgc_init_artist_effect[501],1.0000,25137,8357,0.0000,Pass
ztfgc_init_artist_effect[502],1.0000,29162,8237,0.0000,Pass
ztfgc_init_artist_effect[503],1.0000,26431,8546,0.0000,Pass
ztfgc_init_artist_effect[504],1.0000,31265,8382,0.0000,Pass
ztfgc_init_artist_effect[505],1.0000,29538,9096,0.0000,Pass
ztfgc_init_artist_effect[506],1.0000,25794,8354,0.0000,Pass
ztfgc_init_artist_effect[507],1.0000,27291,8106,0.0000,Pass
ztfgc_init_artist_effect[508],1.0000,25957,8028,0.0000,Pass
ztfgc_init_artist_effect[509],1.0000,23307,9480,0.0000,Pass
ztfgc_init_artist_effect[510],1.0000,25049,8558,0.0000,Pass
ztfgc_init_artist_effect[511],1.0000,29104,8904,0.0000,Pass
ztfgc_init_artist_effect[512],1.0000,24183,8918,0.0000,Pass
ztfgc_init_artist_effect[513],1.0000,26814,8822,0.0000,Pass
ztfgc_init_artist_effect[514],1.0000,27789,9032,0.0000,Pass
ztfgc_init_artist_effect[515],1.0000,23307,8887,0.0000,Pass
ztfgc_init_artist_effect[516],1.0000,25882,8510,0.0000,Pass
ztfgc_init_artist_effect[517],1.0000,26462,8952,0.0000,Pass
ztfgc_init_artist_effect[518],1.0000,25625,9406,0.0000,Pass
ztfgc_init_artist_effect[519],1.0000,26676,8825,0.0000,Pass
ztfgc_init_artist_effect[520],1.0000,25040,8669,0.0000,Pass
ztfgc_init_artist_effect[521],1.0000,24558,9205,0.0000,Pass
ztfgc_init_artist_effect[522],1.0000,26131,8376,0.0000,Pass
ztfgc_init_artist_effect[523],1.0000,23858,9342,0.0000,Pass
ztfgc_init_artist_effect[524],1.0000,27155,8136,0.0000,Pass
ztfgc_init_artist_effect[525],1.0000,26958,8756,0.0000,Pass
ztfgc_init_artist_effect[526],1.0000,26303,8229,0.0000,Pass
ztfgc_init_artist_effect[527],1.0000,29194,9011,0.0000,Pass
ztfgc_init_artist_effect[528],1.0000,25358,8343,0.0000,Pass
ztfgc_init_artist_effect[529],1.0000,24174,9181,0.0000,Pass
ztfgc_init_artist_effect[530],1.0000,26635,8498,0.0000,Pass
ztfgc_init_artist_effect[531],1.0000,26458,8837,0.0000,Pass
ztfgc_init_artist_effect[532],1.0000,23877,8226,0.0000,Pass
ztfgc_init_artist_effect[533],1.0000,26024,8677,0.0000,Pass
ztfgc_init_artist_effect[534],1.0000,26375,8576,0.0000,Pass
ztfgc_init_artist_effect[535],1.0000,25446,8784,0.0000,Pass
ztfgc_init_artist_effect[536],1.0000,26322,8961,0.0000,Pass
ztfgc_init_artist_effect[537],1.0000,25468,9372,0.0000,Pass
ztfgc_init_artist_effect[538],1.0000,28426,8421,0.0000,Pass
ztfgc_init_artist_effect[539],1.0000,26649,8255,0.0000,Pass
ztfgc_init_artist_effect[540],1.0000,28208,8366,0.0000,Pass
ztfgc_init_artist_effect[541],1.0000,25157,8710,0.0000,Pass
ztfgc_init_artist_effect[542],1.0000,26244,8627,0.0000,Pass
ztfgc_init_artist_effect[543],1.0000,26848,8495,0.0000,Pass
ztfgc_init_artist_effect[544],1.0000,26855,8579,0.0000,Pass
ztfgc_init_artist_effect[545],1.0000,24791,9234,0.0000,Pass
ztfgc_init_artist_effect[546],1.0000,25083,7941,0.0000,Pass
ztfgc_init_artist_effect[547],1.0000,23487,8471,0.0000,Pass
ztfgc_init_artist_effect[548],1.0000,24951,9686,0.0000,Pass
ztfgc_init_artist_effect[549],1.0000,25331,8546,0.0000,Pass
ztfgc_init_artist_effect[550],1.0000,27358,8889,0.0000,Pass
ztfgc_init_artist_effect[551],1.0000,26614,9081,0.0000,Pass
ztfgc_init_artist_effect[552],1.0000,25940,9307,0.0000,Pass
ztfgc_init_artist_effect[553],1.0000,26269,9116,0.0000,Pass
ztfgc_init_artist_effect[554],1.0000,26021,8894,0.0000,Pass
ztfgc_init_artist_effect[555],1.0000,26165,8372,0.0000,Pass
ztfgc_init_artist_effect[556],1.0000,28884,8876,0.0000,Pass
ztfgc_init_artist_effect[557],1.0000,31644,8444,0.0000,Pass
ztfgc_init_artist_effect[558],1.0000,27087,8059,0.0000,Pass
ztfgc_init_artist_effect[559],1.0000,29995,9231,0.0000,Pass
ztfgc_init_artist_effect[560],1.0000,28678,9029,0.0000,Pass
ztfgc_init_artist_effect[561],1.0000,26473,8712,0.0000,Pass
ztfgc_init_artist_effect[562],1.0000,25510,8062,0.0000,Pass
ztfgc_init_artist_effect[563],1.0000,24403,8603,0.0000,Pass
ztfgc_init_artist_effect[564],1.0000,29250,8236,0.0000,Pass
ztfgc_init_artist_effect[565],1.0000,26657,7207,0.0000,Pass
ztfgc_init_artist_effect[566],1.0000,26403,8841,0.0000,Pass
ztfgc_init_artist_effect[567],1.0000,26440,8992,0.0000,Pass
ztfgc_init_artist_effect[568],1.0000,25969,8054,0.0000,Pass
ztfgc_init_artist_effect[569],1.0000,24651,8891,0.0000,Pass
ztfgc_init_artist_effect[570],1.0000,23745,8882,0.0000,Pass
ztfgc_init_artist_effect[571],1.0000,27898,8612,0.0000,Pass
ztfgc_init_artist_effect[572],1.0000,25711,9322,0.0000,Pass
ztfgc_init_artist_effect[573],1.0000,26433,8668,0.0000,Pass
ztfgc_init_artist_effect[574],1.0000,24868,8458,0.0000,Pass
ztfgc_init_artist_effect[575],1.0000,26097,8490,0.0000,Pass
ztfgc_init_artist_effect[576],1.0000,26589,9325,0.0000,Pass
ztfgc_init_artist_effect[577],1.0000,28252,8034,0.0000,Pass
ztfgc_init_artist_effect[578],1.0000,24149,9409,0.0000,Pass
ztfgc_init_artist_effect[579],1.0000,28346,8832,0.0000,Pass
ztfgc_init_artist_effect[580],1.0000,26619,7778,0.0000,Pass
ztfgc_init_artist_effect[581],1.0000,27041,8883,0.0000,Pass
ztfgc_init_artist_effect[582],1.0000,28095,8470,0.0000,Pass
ztfgc_init_artist_effect[583],1.0000,25764,9634,0.0000,Pass
ztfgc_init_artist_effect[584],1.0000,25414,8715,0.0000,Pass
ztfgc_init_artist_effect[585],1.0000,23008,8708,0.0000,Pass
ztfgc_init_artist_effect[586],1.0000,27489,8758,0.0000,Pass
ztfgc_init_artist_effect[587],1.0000,25589,8477,0.0000,Pass
ztfgc_init_artist_effect[588],1.0000,24317,8273,0.0000,Pass
ztfgc_init_artist_effect[589],1.0000,26385,9725,0.0000,Pass
ztfgc_init_artist_effect[590],1.0000,25821,9190,0.0000,Pass
ztfgc_init_artist_effect[591],1.0000,30178,8834,0.0000,Pass
ztfgc_init_artist_effect[592],1.0000,24701,9136,0.0000,Pass
ztfgc_init_artist_effect[593],1.0000,24957,8161,0.0000,Pass
ztfgc_init_artist_effect[594],1.0000,29526,8897,0.0000,Pass
ztfgc_init_artist_effect[595],1.0000,28297,7538,0.0000,Pass
ztfgc_init_artist_effect[596],1.0000,25770,8690,0.0000,Pass
ztfgc_init_artist_effect[597],1.0000,27080,8686,0.0000,Pass
ztfgc_init_artist_effect[598],1.0000,25312,8833,0.0000,Pass
ztfgc_init_artist_effect[599],1.0000,25732,8753,0.0000,Pass
ztfgc_init_artist_effect[600],1.0000,26574,8675,0.0000,Pass
ztfgc_init_artist_effect[601],1.0000,24200,8715,0.0000,Pass
ztfgc_init_artist_effect[602],1.0000,27158,8272,0.0000,Pass
ztfgc_init_artist_effect[603],1.0000,27926,9382,0.0000,Pass
ztfgc_init_artist_effect[604],1.0000,28052,9573,0.0000,Pass
ztfgc_init_artist_effect[605],1.0000,25237,8054,0.0000,Pass
ztfgc_init_artist_effect[606],1.0000,26671,8940,0.0000,Pass
ztfgc_init_artist_effect[607],1.0000,27135,8556,0.0000,Pass
ztfgc_init_artist_effect[608],1.0000,25605,8871,0.0000,Pass
ztfgc_init_artist_effect[609],1.0000,27890,8074,0.0000,Pass
ztfgc_init_artist_effect[610],1.0000,25097,8610,0.0000,Pass
ztfgc_init_artist_effect[611],1.0000,26352,9490,0.0000,Pass
ztfgc_init_artist_effect[612],1.0000,28507,8755,0.0000,Pass
ztfgc_init_artist_effect[613],1.0000,27509,9263,0.0000,Pass
ztfgc_init_artist_effect[614],1.0000,25638,8789,0.0000,Pass
ztfgc_init_artist_effect[615],1.0000,25009,8603,0.0000,Pass
ztfgc_init_artist_effect[616],1.0000,26688,8854,0.0000,Pass
ztfgc_init_artist_effect[617],1.0000,26940,7823,0.0000,Pass
ztfgc_init_artist_effect[618],1.0000,26767,8958,0.0000,Pass
ztfgc_init_artist_effect[619],1.0000,29917,7498,0.0000,Pass
ztfgc_init_artist_effect[620],1.0000,25610,8940,0.0000,Pass
ztfgc_init_artist_effect[621],1.0000,25662,8005,0.0000,Pass
ztfgc_init_artist_effect[622],1.0000,27098,8694,0.0000,Pass
ztfgc_init_artist_effect[623],1.0000,27473,8983,0.0000,Pass
ztfgc_init_artist_effect[624],1.0000,24456,8902,0.0000,Pass
ztfgc_init_artist_effect[625],1.0000,27323,9217,0.0000,Pass
ztfgc_init_artist_effect[626],1.0000,26727,9121,0.0000,Pass
ztfgc_init_artist_effect[627],1.0000,26879,8440,0.0000,Pass
ztfgc_init_artist_effect[628],1.0000,25050,8857,0.0000,Pass
ztfgc_init_artist_effect[629],1.0000,29195,9470,0.0000,Pass
ztfgc_init_artist_effect[630],1.0000,26488,8567,0.0000,Pass
ztfgc_init_artist_effect[631],1.0000,25560,9183,0.0000,Pass
ztfgc_init_artist_effect[632],1.0000,26376,7757,0.0000,Pass
ztfgc_init_artist_effect[633],1.0000,27564,9269,0.0000,Pass
ztfgc_init_artist_effect[634],1.0000,24300,9381,0.0000,Pass
ztfgc_init_artist_effect[635],1.0000,26591,9550,0.0000,Pass
ztfgc_init_artist_effect[636],1.0000,24918,8063,0.0000,Pass
ztfgc_init_artist_effect[637],1.0000,27069,8780,0.0000,Pass
ztfgc_init_artist_effect[638],1.0000,23135,9474,0.0000,Pass
ztfgc_init_artist_effect[639],1.0000,26572,9285,0.0000,Pass
ztfgc_init_artist_effect[640],1.0000,23700,10105,0.0000,Pass
ztfgc_init_artist_effect[641],1.0000,24864,9019,0.0000,Pass
ztfgc_init_artist_effect[642],1.0000,28349,8312,0.0000,Pass
ztfgc_init_artist_effect[643],1.0000,30466,8557,0.0000,Pass
ztfgc_init_artist_effect[644],1.0000,26825,8817,0.0000,Pass
ztfgc_init_artist_effect[645],1.0000,23859,8638,0.0000,Pass
ztfgc_init_artist_effect[646],1.0000,27885,9060,0.0000,Pass
ztfgc_init_artist_effect[647],1.0000,26746,8620,0.0000,Pass
ztfgc_init_artist_effect[648],1.0000,24828,8639,0.0000,Pass
ztfgc_init_artist_effect[649],1.0000,27153,8514,0.0000,Pass
ztfgc_init_artist_effect[650],1.0000,23926,9078,0.0000,Pass
ztfgc_init_artist_effect[651],1.0000,26396,7881,0.0000,Pass
ztfgc_init_artist_effect[652],1.0000,24062,8601,0.0000,Pass
ztfgc_init_artist_effect[653],1.0000,25513,7857,0.0000,Pass
ztfgc_init_artist_effect[654],1.0000,29043,8254,0.0000,Pass
ztfgc_init_artist_effect[655],1.0000,25535,8918,0.0000,Pass
ztfgc_init_artist_effect[656],1.0000,25925,8157,0.0000,Pass
ztfgc_init_artist_effect[657],1.0000,23356,9141,0.0000,Pass
ztfgc_init_artist_effect[658],1.0000,24030,8571,0.0000,Pass
ztfgc_init_artist_effect[659],1.0000,24858,8864,0.0000,Pass
ztfgc_init_artist_effect[660],1.0000,23978,8988,0.0000,Pass
ztfgc_init_artist_effect[661],1.0000,27452,7847,0.0000,Pass
ztfgc_init_artist_effect[662],1.0000,25458,9144,0.0000,Pass
ztfgc_init_artist_effect[663],1.0000,27699,8259,0.0000,Pass
ztfgc_init_artist_effect[664],1.0000,28408,8324,0.0000,Pass
ztfgc_init_artist_effect[665],1.0000,27291,9495,0.0000,Pass
ztfgc_init_artist_effect[666],1.0000,27261,9452,0.0000,Pass
ztfgc_init_artist_effect[667],1.0000,22897,8915,0.0000,Pass
ztfgc_init_artist_effect[668],1.0000,28018,7844,0.0000,Pass
ztfgc_init_artist_effect[669],1.0000,25256,8650,0.0000,Pass
ztfgc_init_artist_effect[670],1.0000,23923,8530,0.0000,Pass
ztfgc_init_artist_effect[671],1.0000,26919,9077,0.0000,Pass
ztfgc_init_artist_effect[672],1.0000,26018,9490,0.0000,Pass
ztfgc_init_artist_effect[673],1.0000,27345,8857,0.0000,Pass
ztfgc_init_artist_effect[674],1.0000,27139,8798,0.0000,Pass
ztfgc_init_artist_effect[675],1.0000,27385,9192,0.0000,Pass
ztfgc_init_artist_effect[676],1.0000,25790,8729,0.0000,Pass
ztfgc_init_artist_effect[677],1.0000,25165,9045,0.0000,Pass
ztfgc_init_artist_effect[678],1.0000,28710,8772,0.0000,Pass
ztfgc_init_artist_effect[679],1.0000,27763,8345,0.0000,Pass
ztfgc_init_artist_effect[680],1.0000,26170,8694,0.0000,Pass
ztfgc_init_artist_effect[681],1.0000,23318,9535,0.0000,Pass
ztfgc_init_artist_effect[682],1.0000,24111,9243,0.0000,Pass
ztfgc_init_artist_effect[683],1.0000,25148,8568,0.0000,Pass
ztfgc_init_artist_effect[684],1.0000,28752,9604,0.0000,Pass
ztfgc_init_artist_effect[685],1.0000,27653,8301,0.0000,Pass
ztfgc_init_artist_effect[686],1.0000,26347,9346,0.0000,Pass
ztfgc_init_artist_effect[687],1.0000,24077,9451,0.0000,Pass
ztfgc_init_artist_effect[688],1.0000,27029,8750,0.0000,Pass
ztfgc_init_artist_effect[689],1.0000,24946,9178,0.0000,Pass
ztfgc_init_artist_effect[690],1.0000,24013,9302,0.0000,Pass
ztfgc_init_artist_effect[691],1.0000,24459,8916,0.0000,Pass
ztfgc_init_artist_effect[692],1.0000,24952,8932,0.0000,Pass
ztfgc_init_artist_effect[693],1.0000,25586,8471,0.0000,Pass
ztfgc_init_artist_effect[694],1.0000,28329,9244,0.0000,Pass
ztfgc_init_artist_effect[695],1.0000,23793,9431,0.0000,Pass
ztfgc_init_artist_effect[696],1.0000,28295,8423,0.0000,Pass
ztfgc_init_artist_effect[697],1.0000,28185,8986,0.0000,Pass
ztfgc_init_artist_effect[698],1.0000,26649,8896,0.0000,Pass
ztfgc_init_artist_effect[699],1.0000,25694,9138,0.0000,Pass
ztfgc_init_artist_effect[700],1.0000,21773,9459,0.0000,Pass
ztfgc_init_artist_effect[701],1.0000,25236,9164,0.0000,Pass
ztfgc_init_artist_effect[702],1.0000,24327,9336,0.0000,Pass
ztfgc_init_artist_effect[703],1.0000,25174,9346,0.0000,Pass
ztfgc_init_artist_effect[704],1.0000,27369,7466,0.0000,Pass
ztfgc_init_artist_effect[705],1.0000,30466,7003,0.0000,Pass
ztfgc_init_artist_effect[706],1.0000,25569,9296,0.0000,Pass
ztfgc_init_artist_effect[707],1.0000,23911,9382,0.0000,Pass
ztfgc_init_artist_effect[708],1.0000,28898,8515,0.0000,Pass
ztfgc_init_artist_effect[709],1.0000,25603,8815,0.0000,Pass
ztfgc_init_artist_effect[710],1.0000,26766,8618,0.0000,Pass
ztfgc_init_artist_effect[711],1.0000,27971,7693,0.0000,Pass
ztfgc_init_artist_effect[712],1.0000,24196,8857,0.0000,Pass
ztfgc_init_artist_effect[713],1.0000,23217,9844,0.0000,Pass
ztfgc_init_artist_effect[714],1.0000,24516,9036,0.0000,Pass
ztfgc_init_artist_effect[715],1.0000,23470,8777,0.0000,Pass
ztfgc_init_artist_effect[716],1.0000,30685,8500,0.0000,Pass
ztfgc_init_artist_effect[717],1.0000,28987,9601,0.0000,Pass
ztfgc_init_artist_effect[718],1.0000,27329,8407,0.0000,Pass
ztfgc_init_artist_effect[719],1.0000,27067,8487,0.0000,Pass
ztfgc_init_artist_effect[720],1.0000,26778,8250,0.0000,Pass
ztfgc_init_artist_effect[721],1.0000,26385,8738,0.0000,Pass
ztfgc_init_artist_effect[722],1.0000,25430,8626,0.0000,Pass
ztfgc_init_artist_effect[723],1.0000,26811,8306,0.0000,Pass
ztfgc_init_artist_effect[724],1.0000,26899,8887,0.0000,Pass
ztfgc_init_artist_effect[725],1.0000,30603,8490,0.0000,Pass
ztfgc_init_artist_effect[726],1.0000,29496,8218,0.0000,Pass
ztfgc_init_artist_effect[727],1.0000,26315,9209,0.0000,Pass
ztfgc_init_artist_effect[728],1.0000,32125,8249,0.0000,Pass
ztfgc_init_artist_effect[729],1.0000,27286,8297,0.0000,Pass
ztfgc_init_artist_effect[730],1.0000,24514,8108,0.0000,Pass
ztfgc_init_artist_effect[731],1.0000,30388,8680,0.0000,Pass
ztfgc_init_artist_effect[732],1.0000,24085,9087,0.0000,Pass
ztfgc_init_artist_effect[733],1.0000,25481,8560,0.0000,Pass
ztfgc_init_artist_effect[734],1.0000,27521,8352,0.0000,Pass
ztfgc_init_artist_effect[735],1.0000,25592,7652,0.0000,Pass
ztfgc_init_artist_effect[736],1.0000,26963,9034,0.0000,Pass
ztfgc_init_artist_effect[737],1.0000,26205,7479,0.0000,Pass
ztfgc_init_artist_effect[738],1.0000,24360,8458,0.0000,Pass
ztfgc_init_artist_effect[739],1.0000,26463,8103,0.0000,Pass
ztfgc_init_artist_effect[740],1.0000,27872,8152,0.0000,Pass
ztfgc_init_artist_effect[741],1.0000,27121,7822,0.0000,Pass
ztfgc_init_artist_effect[742],1.0000,28990,7246,0.0000,Pass
ztfgc_init_artist_effect[743],1.0000,24627,9259,0.0000,Pass
ztfgc_init_artist_effect[744],1.0000,23860,7752,0.0000,Pass
ztfgc_init_artist_effect[745],1.0000,26273,8260,0.0000,Pass
ztfgc_init_artist_effect[746],1.0000,26673,8740,0.0000,Pass
ztfgc_init_artist_effect[747],1.0000,23177,8390,0.0000,Pass
ztfgc_init_artist_effect[748],1.0000,26288,8234,0.0000,Pass
ztfgc_init_artist_effect[749],1.0000,24355,7989,0.0000,Pass
ztfgc_init_artist_effect[750],1.0000,28059,8846,0.0000,Pass
ztfgc_init_artist_effect[751],1.0000,30080,8002,0.0000,Pass
ztfgc_init_artist_effect[752],1.0000,25345,8898,0.0000,Pass
ztfgc_init_artist_effect[753],1.0000,25981,8726,0.0000,Pass
ztfgc_init_artist_effect[754],1.0000,27373,9065,0.0000,Pass
ztfgc_init_artist_effect[755],1.0000,25767,8574,0.0000,Pass
ztfgc_init_artist_effect[756],1.0000,26506,8932,0.0000,Pass
ztfgc_init_artist_effect[757],1.0000,24189,8456,0.0000,Pass
ztfgc_init_artist_effect[758],1.0000,24380,9122,0.0000,Pass
ztfgc_init_artist_effect[759],1.0000,23300,9047,0.0000,Pass
ztfgc_init_artist_effect[760],1.0000,25703,8434,0.0000,Pass
ztfgc_init_artist_effect[761],1.0000,26757,9205,0.0000,Pass
ztfgc_init_artist_effect[762],1.0000,24414,9247,0.0000,Pass
ztfgc_init_artist_effect[763],1.0000,24860,9460,0.0000,Pass
ztfgc_init_artist_effect[764],1.0000,28387,7432,0.0000,Pass
ztfgc_init_artist_effect[765],1.0000,22388,9020,0.0000,Pass
