arm,scenario,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,cadence_code,endpoint,denominator,contrast,n_targets_matched,p_scenario,lo_scenario,hi_scenario,p_nominal_k1,lo_nominal_k1,hi_nominal_k1,diff,diff_lo,diff_hi,discordance_u95,interval,prespecified_primary,confirmatory_decision
B,cadence_alt,1.7,0.8,0,1.0,False,1,trigger,usable,scenario_minus_nominal_k1,33,0.6060606060606061,0.43243243243243246,0.7742137096774192,0.5757575757575758,0.40625,0.7391706924315617,0.030303030303030304,-0.06666666666666667,0.1351658476658475,,paired_cluster_bootstrap_common_draws,False,False
B,cadence_alt,1.7,0.8,0,1.0,False,1,trigger,eligible,scenario_minus_nominal_k1,33,0.6060606060606061,0.43243243243243246,0.7742137096774192,0.5757575757575758,0.40625,0.7391706924315617,0.030303030303030304,-0.06666666666666667,0.1351658476658475,,paired_cluster_bootstrap_common_draws,False,False
B,dropout,1.7,0.8,0,1.0,True,0,recovery,usable,scenario_minus_nominal_k1,76,0.039473684210526314,0.0,0.0843415917189886,0.09210526315789473,0.03570378151260504,0.15714285714285714,-0.05263157894736842,-0.10526315789473684,-0.012195121951219513,,paired_cluster_bootstrap_common_draws,False,False
B,dropout,1.7,0.8,0,1.0,True,0,recovery,eligible,scenario_minus_nominal_k1,76,0.039473684210526314,0.0,0.0843415917189886,0.09210526315789473,0.03570378151260504,0.15714285714285714,-0.05263157894736842,-0.10526315789473684,-0.012195121951219513,,paired_cluster_bootstrap_common_draws,False,False
B,dropout,1.7,0.8,0,1.0,True,0,trigger,usable,scenario_minus_nominal_k1,76,0.5789473684210527,0.46664383561643835,0.689238871224165,0.5789473684210527,0.4625,0.6923333333333331,0.0,-0.06412337662337661,0.0641025641025641,,paired_cluster_bootstrap_common_draws,False,False
B,dropout,1.7,0.8,0,1.0,True,0,trigger,eligible,scenario_minus_nominal_k1,76,0.5789473684210527,0.46664383561643835,0.689238871224165,0.5789473684210527,0.4625,0.6923333333333331,0.0,-0.06412337662337661,0.0641025641025641,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r1,1.4,0.7,0,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.06796116504854369,0.02912621359223301,0.11650485436893204,0.10679611650485436,0.04854368932038835,0.1650485436893204,-0.038834951456310676,-0.07766990291262135,-0.009708737864077669,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r1,1.4,0.7,0,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.06796116504854369,0.02912621359223301,0.11650485436893204,0.10679611650485436,0.04854368932038835,0.1650485436893204,-0.038834951456310676,-0.07766990291262135,-0.009708737864077669,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r1,1.4,0.7,0,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.47572815533980584,0.3786407766990291,0.5728155339805825,0.5242718446601942,0.42718446601941745,0.6213592233009708,-0.04854368932038835,-0.0970873786407767,0.0,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r1,1.4,0.7,0,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.47572815533980584,0.3786407766990291,0.5728155339805825,0.5242718446601942,0.42718446601941745,0.6213592233009708,-0.04854368932038835,-0.0970873786407767,0.0,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r2,1.4,0.8,0,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.08737864077669903,0.038834951456310676,0.14563106796116504,0.10679611650485436,0.04854368932038835,0.1650485436893204,-0.019417475728155338,-0.04854368932038835,0.0,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r2,1.4,0.8,0,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.08737864077669903,0.038834951456310676,0.14563106796116504,0.10679611650485436,0.04854368932038835,0.1650485436893204,-0.019417475728155338,-0.04854368932038835,0.0,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r2,1.4,0.8,0,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.4854368932038835,0.3883495145631068,0.5825242718446602,0.5242718446601942,0.42718446601941745,0.6213592233009708,-0.038834951456310676,-0.08737864077669903,0.00024271844660061722,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r2,1.4,0.8,0,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.4854368932038835,0.3883495145631068,0.5825242718446602,0.5242718446601942,0.42718446601941745,0.6213592233009708,-0.038834951456310676,-0.08737864077669903,0.00024271844660061722,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r3,1.4,0.9,0,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.0970873786407767,0.038834951456310676,0.1553398058252427,0.10679611650485436,0.04854368932038835,0.1650485436893204,-0.009708737864077669,-0.02912621359223301,0.0,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r3,1.4,0.9,0,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.0970873786407767,0.038834951456310676,0.1553398058252427,0.10679611650485436,0.04854368932038835,0.1650485436893204,-0.009708737864077669,-0.02912621359223301,0.0,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r3,1.4,0.9,0,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.49514563106796117,0.39805825242718446,0.5922330097087378,0.5242718446601942,0.42718446601941745,0.6213592233009708,-0.02912621359223301,-0.07766990291262135,0.009708737864077669,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g1r3,1.4,0.9,0,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.49514563106796117,0.39805825242718446,0.5922330097087378,0.5242718446601942,0.42718446601941745,0.6213592233009708,-0.02912621359223301,-0.07766990291262135,0.009708737864077669,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g2r1,1.7,0.7,0,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.0970873786407767,0.038834951456310676,0.1553398058252427,0.10679611650485436,0.04854368932038835,0.1650485436893204,-0.009708737864077669,-0.02912621359223301,0.0,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g2r1,1.7,0.7,0,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.0970873786407767,0.038834951456310676,0.1553398058252427,0.10679611650485436,0.04854368932038835,0.1650485436893204,-0.009708737864077669,-0.02912621359223301,0.0,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g2r1,1.7,0.7,0,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.0,-0.02866588810363698,0.02866588810363698,0.02866588810363698,cp_discordance_bound,False,False
B,ladder_g2r1,1.7,0.7,0,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.0,-0.02866588810363698,0.02866588810363698,0.02866588810363698,cp_discordance_bound,False,False
