sid,external_id,class_label,label_positive,weight,cluster,primary_freq,amp,truth_period_days,freq_scorable,arm,scenario,template_k,pool_index,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,null_serial,control_campaign_id,shard_sha256,median_exp_per_night,wg_contrasts,template_status,baseline_days,n_exp_zg,n_exp_zr,best_pass,best_status,best_frequency_per_day,low_available,high_available,low_status,low_frequency_per_day,low_match,low_match_primary,low_eligible,high_status,high_frequency_per_day,high_match,high_match_primary,high_eligible,best_candidate_matches_any_mode,best_candidate_matches_dominant,any_top_peak_matches_any_mode,eligible_any_pass,census_variable,census_g_nightly,prov_valid,platform_boundary_sensitive,platform_boundary_fields
9200011167460220000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,nominal,0,610,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000610,dcce671eaa88230c7ac721536015c0dbb162a1f754410ff2f48802a273c595ae,1.0,8,not_detected,2665.68154164264,95,58,low,not_detected,14.080114002241784,True,True,not_detected,14.080114002241784,unmatched,unmatched,False,not_detected,24.32115614210708,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9300011167460220000,TIC 1116746,arm_A,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,A,nominal,0,610,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,c5ace5a0281cfa1122eb41c61727798d4bf7947698a7dd20c969ab813d732955,1.0,8,not_detected,2665.68154164264,95,58,low,not_detected,5.423416028567043,True,True,not_detected,5.423416028567043,unmatched,unmatched,False,not_detected,560.9509364265557,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200011167461220000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,nominal,1,451,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000451,90b126ffe523c33cedfad70bce1691475eae6fed49c6574f2485ed870980d0d3,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9300011167461220000,TIC 1116746,arm_A,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,A,nominal,1,451,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,36ec473aacb704da824370c015672d4429daf8d61efb1acfe1d1b24fa6a68858,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,2.1469411958818534,True,True,not_detected,2.1469411958818534,unmatched,unmatched,False,not_detected,591.605953538387,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200011167462220000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,nominal,2,98,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000098,5d38fac4a5460418e0876a9e1c296dedb243c3d504b7d2bbf1ed6cf1cbfaec02,1.0,373,candidate,2658.86123703653,934,900,high,confirmed,285.1390885422354,True,True,not_detected,18.02470897406278,unmatched,unmatched,False,confirmed,285.1390885422354,direct,direct,True,direct,direct,True,True,False,False,True,False,
9300011167462220000,TIC 1116746,arm_A,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,A,nominal,2,98,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,9e7626babc880e4b9d32ae2b74a16f1b66037dec0cb5b3252d294a1847e9c87d,1.0,373,candidate,2658.86123703653,934,900,high,confirmed,285.13912615232147,True,True,not_detected,45.33470882984027,unmatched,unmatched,False,confirmed,285.13912615232147,direct,direct,True,direct,direct,True,True,False,False,True,False,
9200011167461110000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ladder_g1r1,1,451,1.4,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000451,0b2b9c7553d5c0f7672418b838bf8a79f0d658a61ec901e13ad7890e3226f33e,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200011167461120000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ladder_g1r2,1,451,1.4,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000451,a07a11d2d8f24a2de5bb12c2d05b4c54489122c72ae55b64ef14f2ce171622f6,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200011167461130000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ladder_g1r3,1,451,1.4,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000451,7a2326854bb01afd794b2eb8d79882bf669d0fd14818591a5772e9ea87fd6609,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200011167461210000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ladder_g2r1,1,451,1.7,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000451,b36092a7f07743bc6e363374bff0862a204e0d1645eb5f1d221c858b3a702030,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200011167461230000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ladder_g2r3,1,451,1.7,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000451,6de4c6a80afe0fdb9d9c53ddbcd590f5839098548d84540473e42ad19ba0227c,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200011167461310000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ladder_g3r1,1,451,2.1,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000451,3cee94c4af0506e66421c76a4cedad88b75047b2c8bc527caf801b85d2c43f54,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200011167461320000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ladder_g3r2,1,451,2.1,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000451,5a1e4cb184a5e6aa6530b34e52467e21f5d1fa7fd39a809f7cd267733318738c,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200011167461330000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ladder_g3r3,1,451,2.1,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000451,2b72fd4c61dbd8661ed9f7a7eb3a39379a0752dc38aa3a08e6aaed1f1c4c0141,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,661.9628484375075,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200011167461221000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,phase_1,1,451,1.7,0.8,1,1.0,False,,,0,20.0,1,-1,9500000000000000451,59ddad1bed6c2e435e971f40359d47a67f17bd2d725d6db5fecb4257e8d31e05,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200011167461222000,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,phase_2,1,451,1.7,0.8,2,1.0,False,,,0,20.0,1,-1,9500000000000000451,89f9065161be213dce7a45a9a8c477f657eb8d071f3ba1467c2bafbc17c26751,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.0027367097107864,True,True,not_detected,1.0027367097107864,unmatched,unmatched,False,not_detected,709.8427164689105,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200011167461220100,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ampscale_0.7,1,451,1.7,0.8,0,0.7,False,,,0,20.0,1,-1,9500000000000000451,2129f5b2bffe39d5db93644f29eddd485afac9d073291dd23a813376ea38b8d7,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,535.2400006877874,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200011167461220200,TIC 1116746,arm_B,True,1.0,1116746,285.1391043199894,8.61,0.003507060185185185,True,B,ampscale_1.3,1,451,1.7,0.8,0,1.3,False,,,0,20.0,1,-1,9500000000000000451,959339b2faa75c6b4f334afcbdd8fb57b470f02d3c3f4e16256344b27b3b0d32,1.0,62,not_detected,2623.9190951320343,448,479,low,not_detected,1.002698598779628,True,True,not_detected,1.002698598779628,unmatched,unmatched,False,not_detected,661.9628484375075,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200056241840220000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,nominal,0,544,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000544,62d55b60771d01cb1d630ddb39b979a9713d9ed2da6acf2a5c5b73c1eeeffca5,1.0,6,not_detected,2649.929846130777,235,353,low,not_detected,27.75760275593724,True,True,not_detected,27.75760275593724,unmatched,unmatched,False,not_detected,285.47805422536635,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9300056241840220000,TIC 5624184,arm_A,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,A,nominal,0,544,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,3aec6a732b0ca13d7922a1278f9d885cbc71f89829bef96b1b7fc0c014a4e1ca,1.0,6,not_detected,2649.929846130777,235,353,low,not_detected,0.8177952345282771,True,True,not_detected,0.8177952345282771,unmatched,unmatched,False,not_detected,1408.5515968496823,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200056241841220000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,nominal,1,447,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000447,2b98e5dd1ee866eb0666147275a7987b96560ae89907424a30c59d922abd6811,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,not_detected,213.341722884506,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9300056241841220000,TIC 5624184,arm_A,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,A,nominal,1,447,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,eff3cce26d6ecd771ec38ad9860fd8e478675eae8abba2843d34f3f8f6ef63cf,1.0,75,confirmed,2699.8529020030983,491,990,high,candidate,171.4319581280444,True,True,not_detected,33.22277296420539,unmatched,unmatched,False,candidate,171.4319581280444,direct,direct,True,direct,direct,True,True,False,False,True,False,
9200056241842220000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,nominal,2,259,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000259,c8a1ce98502e3b19b2a538afe2aa29e1e1076a3948d9f9913f6b584f737557df,1.0,478,candidate,2771.7245333511382,1399,1374,high,confirmed,171.43196702377026,True,True,not_detected,1.0026248880656496,unmatched,unmatched,False,confirmed,171.43196702377026,direct,direct,True,direct,direct,True,True,False,False,True,False,
9300056241842220000,TIC 5624184,arm_A,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,A,nominal,2,259,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,36b2a8a6221f48a0aa0362b5b2a5bb2e95f975c2693ac4d665e162c4d3fb3b8e,1.0,478,candidate,2771.7245333511382,1399,1374,high,confirmed,171.43196702377026,True,True,not_detected,14.798440287429422,unmatched,unmatched,False,confirmed,171.43196702377026,direct,direct,True,direct,direct,True,True,False,False,True,False,
9200056241841110000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ladder_g1r1,1,447,1.4,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000447,4c549b4c71c9741c605ad7f87d4d01de2748210a0634cbad9d6128631108b636,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,not_detected,172.23733533892386,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200056241841120000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ladder_g1r2,1,447,1.4,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000447,13b832acf4f2c8ab52738f1c4ee7073f2237b59a5a3bf8208e9f2ad30c11eb27,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,not_detected,172.23733533892386,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200056241841130000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ladder_g1r3,1,447,1.4,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000447,f593b7c05332bf092c325e5ab3957fd8270c1766c03edc5be73a9ccac0723019,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,not_detected,213.341722884506,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200056241841210000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ladder_g2r1,1,447,1.7,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000447,f2b430c1f4ef901347f0c2dae3c4451b75f36f37fa6903c3b6a592f748e8fa71,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,not_detected,172.23733533892386,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200056241841230000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ladder_g2r3,1,447,1.7,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000447,5fad4b41d8e0c8f11d4c3ccfcc5f03d908fb3b23580d9dad35f7cf7b8df770fa,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,candidate,171.43206924520928,direct,direct,True,unmatched,unmatched,True,True,False,False,True,False,
9200056241841310000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ladder_g3r1,1,447,2.1,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000447,587b1b1cee07a4a0ddb52aafb0a7f5768265751fa1c57178f4253adceda710c6,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,candidate,213.341722884506,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200056241841320000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ladder_g3r2,1,447,2.1,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000447,0d9eb959a5c7f3b5c94467ff70cfb0181fba78ad50e60df26e4a6be4eb6501b5,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,candidate,171.43206924520928,direct,direct,True,unmatched,unmatched,True,True,False,False,True,False,
9200056241841330000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ladder_g3r3,1,447,2.1,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000447,a7956940a3769aae9bcdd0d42aed955fb590243ab46b7447c5bd422059fe2642,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,candidate,171.43203220615433,direct,direct,True,unmatched,unmatched,True,True,False,False,True,False,
9200056241841221000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,phase_1,1,447,1.7,0.8,1,1.0,False,,,0,20.0,1,-1,9500000000000000447,9c5ab40abd2c50268a49b8746b4c419bff570a245711b652d15bf4486a3a51ed,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,candidate,193.75676699273524,direct,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200056241841222000,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,phase_2,1,447,1.7,0.8,2,1.0,False,,,0,20.0,1,-1,9500000000000000447,5677ee228be0086e35c9c886bd8d87f9531c05d2abd00e3a85b418f7fdfcc57f,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,confirmed,171.43188404993452,direct,direct,True,unmatched,unmatched,True,True,False,False,True,False,
9200056241841220100,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ampscale_0.7,1,447,1.7,0.8,0,0.7,False,,,0,20.0,1,-1,9500000000000000447,997d2878519ecf02991bea8d3b7cee33f53e3c747a1e876fca38701e8c7d43a8,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,not_detected,172.23733533892386,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200056241841220200,TIC 5624184,arm_B,True,1.0,5624184,171.4319728566043,6.28,0.005833217592592593,True,B,ampscale_1.3,1,447,1.7,0.8,0,1.3,False,,,0,20.0,1,-1,9500000000000000447,121ba34b3bd1333aadcaec356481532705178c56bf2ca9712495a275e8add151,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,confirmed,171.43203220615433,direct,direct,True,unmatched,unmatched,True,True,False,False,True,False,
9200056241841220300,TIC 5624184,arm_B,True,1.0,5624184,193.756727664155,4.77,0.005161111111111111,True,B,dropout,1,447,1.7,0.8,0,1.0,True,503.99,,0,20.0,1,-1,9500000000000000447,556da0335b2d49eeea49d585378434929f5f3144f5032832e9463106c679494a,1.0,75,confirmed,2699.8529020030983,491,990,low,confirmed,0.199714584301964,True,True,confirmed,0.199714584301964,unmatched,unmatched,False,not_detected,200.3199023349805,direct,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200076758590220000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,nominal,0,128,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000128,c4e59cc01ef238447dd7c97fb74d6ee9c4f5753472f914b95470930e54fe93ad,1.0,6,confirmed,2742.715549822431,469,750,high,confirmed,281.80591795083467,True,True,not_detected,47.33819371403855,unmatched,unmatched,False,confirmed,281.80591795083467,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9300076758590220000,TIC 7675859,arm_A,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,A,nominal,0,128,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,142c3add555b68166c50eed8ba6955431e5ced8e1a2f7b7f60be940a80e9140d,1.0,6,confirmed,2742.715549822431,469,750,high,confirmed,242.58322130372346,True,True,not_detected,10.798385564233032,unmatched,unmatched,False,confirmed,242.58322130372346,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9200076758591220000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,nominal,1,778,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000778,c70be493c5ce02917b72e443fd6e0581b618087302fad43848d11d2d5b99b0ac,1.0,54,candidate,2762.231059947051,345,926,low,confirmed,0.04228465956147742,True,True,confirmed,0.04228465956147742,unmatched,unmatched,False,not_detected,568.1824624290532,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9300076758591220000,TIC 7675859,arm_A,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,A,nominal,1,778,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,d8fc80361f216eee6fd3332e376b214be830e1f6cc0eb5e67ee7f94cb5841794,1.0,54,candidate,2762.231059947051,345,926,high,candidate,244.58596358397324,True,True,not_detected,32.29925305441689,unmatched,unmatched,False,candidate,244.58596358397324,direct,direct,True,direct,direct,True,True,False,False,True,False,
9200076758592220000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,nominal,2,170,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000170,0bdd2275ca6ec8d30577544922558fcf7f85300e8ab99d99719a7f3c2ae58ff4,1.0,423,confirmed,2750.8012433657423,1192,1338,low,confirmed,1.2261154847644358,True,True,confirmed,1.2261154847644358,unmatched,unmatched,False,confirmed,244.58602069612425,direct,direct,True,unmatched,unmatched,True,True,False,False,True,False,
9300076758592220000,TIC 7675859,arm_A,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,A,nominal,2,170,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,71ea27edbe618c0e53b24ae5f4d6553fc5551bdb104c43b2341bd1bb28ca739d,1.0,423,confirmed,2750.8012433657423,1192,1338,high,confirmed,244.58602069612425,True,True,not_detected,20.009370045453963,unmatched,unmatched,False,confirmed,244.58602069612425,direct,direct,True,direct,direct,True,True,False,False,True,False,
9200076758591110000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,ladder_g1r1,1,778,1.4,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000778,7b6bd3f78ef23cb6dd253612782ec13e6ffeefd1acd3507b9d16b57dbe930552,1.0,54,candidate,2762.231059947051,345,926,low,confirmed,0.04228465956147742,True,True,confirmed,0.04228465956147742,unmatched,unmatched,False,not_detected,530.4607448251692,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200076758591120000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,ladder_g1r2,1,778,1.4,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000778,4ca82e3963ce6211a68bba3225569268a29ae276d39c0d6c0f4fea133ffbe0a2,1.0,54,candidate,2762.231059947051,345,926,low,confirmed,0.04228465956147742,True,True,confirmed,0.04228465956147742,unmatched,unmatched,False,not_detected,530.4607448251692,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200076758591130000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,ladder_g1r3,1,778,1.4,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000778,f701101fe4694a1752a637b4cc0430ca83e67df4f5ca9ec243804f68babfe730,1.0,54,candidate,2762.231059947051,345,926,low,confirmed,0.04228465956147742,True,True,confirmed,0.04228465956147742,unmatched,unmatched,False,not_detected,530.4607448251692,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200076758591210000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,ladder_g2r1,1,778,1.7,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000778,57c80ace3a2e5ae63554718e9d897075771316150c2f3fcee72cb954a7cf8dce,1.0,54,candidate,2762.231059947051,345,926,low,confirmed,0.04228465956147742,True,True,confirmed,0.04228465956147742,unmatched,unmatched,False,not_detected,568.1824624290532,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200076758591230000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,ladder_g2r3,1,778,1.7,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000778,50c1e84c73f83d4087e1a9fc7ddbbcc7e7e19ba9e4bf04460123002901d38de3,1.0,54,candidate,2762.231059947051,345,926,low,confirmed,0.04228465956147742,True,True,confirmed,0.04228465956147742,unmatched,unmatched,False,not_detected,568.1824624290532,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200076758591310000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,ladder_g3r1,1,778,2.1,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000778,d79d4a050206480d312fc36ddee4de8e167aba198b68ac368d359b8dce09fa81,1.0,54,candidate,2762.231059947051,345,926,low,confirmed,0.04228465956147742,True,True,confirmed,0.04228465956147742,unmatched,unmatched,False,not_detected,568.1824624290532,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200076758591320000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,ladder_g3r2,1,778,2.1,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000778,a2c57f2c54ba88df0e46cdbed786e3daa9f82d6d4caf4a66458b7cb5ca926b48,1.0,54,candidate,2762.231059947051,345,926,low,confirmed,0.04228465956147742,True,True,confirmed,0.04228465956147742,unmatched,unmatched,False,not_detected,568.1824624290532,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200076758591330000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,ladder_g3r3,1,778,2.1,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000778,862dc9d33bfda9ca3059332d1566cba61ac8fbc12ec2af82817ce20c4c0d828f,1.0,54,candidate,2762.231059947051,345,926,low,confirmed,0.04228465956147742,True,True,confirmed,0.04228465956147742,unmatched,unmatched,False,not_detected,568.1824624290532,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200076758591221000,TIC 7675859,arm_B,True,1.0,7675859,244.5859872611465,10.5,0.0040885416666666665,True,B,phase_1,1,778,1.7,0.8,1,1.0,False,,,0,20.0,1,-1,9500000000000000778,1e983b97a60c3b8cc445a3e322d8bc475e568ecd066ef6908ba430c9663b8179,1.0,54,candidate,2762.231059947051,345,926,low,candidate,0.15476619830934588,True,True,candidate,0.15476619830934588,unmatched,unmatched,False,not_detected,523.2696375032565,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
